COD_RES;RES_LIB;TEC_COL
45460;LES BORDES;0
45470;TRAINOU;0
45480;OUTARVILLE;0
45490;CORBEILLES;0
45500;GIEN;0
45510;TIGY;0
45520;CHEVILLY;0
45530;VITRY AUX LOGES;0
45550;ST DENIS DE L HOTEL;0
45560;ST DENIS EN VAL;0
45590;ORLEANS;0
45600;SULLY SUR LOIRE;0
45620;CERDON;0
45630;CHATILLON SUR LOIRE;0
45640;SANDILLON;0
45650;ST JEAN LE BLANC;0
45680;DORDIVES;0
45700;VILLEMANDEUR;0
45720;COULLONS;0
45730;ST BENOIT SUR LOIRE;0
45740;LAILLY EN VAL;0
45750;ST PRYVE ST MESMIN;0
45760;BOIGNY SUR BIONNE;0
45770;FLEURY LES AUBRAIS;0
37190;AZAY LE RIDEAU;0
37230;LUYNES;0
37240;LIGUEIL;0
37260;MONTS;0
37290;PREUILLY SUR CLAISE;0
37300;JOUE LES TOURS;0
37310;REIGNAC SUR INDRE;0
37320;ESVRES;0
37330;CHATEAU LA VALLIERE;0
37340;SAVIGNE SUR LATHAN;0
37350;LE GRAND PRESSIGNY;0
37360;NEUILLE PONT PIERRE;0
37370;NEUVY LE ROI;0
37380;MONNAIE;0
37400;AMBOISE;0
37420;AVOINE;0
37460;MONTRESOR;0
37500;CHINON;0
37510;JOUE LES TOURS;0
37520;TOURS;0
37530;AMBOISE;0
37540;ST CYR SUR LOIRE;0
37550;CHAMBRAY LES TOURS;0
37600;LOCHES;0
37700;ST PIERRE DES CORPS;0
37800;STE MAURE DE TOURAINE;0
38080;L ISLE D ABEAU;0
38110;LA TOUR DU PIN;0
38113;SASSENAGE;0
38118;HIERES SUR AMBY;0
38121;VIENNE;0
38122;COUR ET BUIS;0
38134;ST JOSEPH DE RIVIERE;0
38138;VIENNE;0
38150;ROUSSILLON;0
38160;ST MARCELLIN;0
38180;SEYSSINET PARISET;0
38200;VIENNE;0
38210;TULLINS;0
38220;VIZILLE;0
38240;MEYLAN;0
38260;LA COTE ST ANDRE;0
38270;BEAUREPAIRE;0
38290;LA VERPILLIERE;0
38300;BOURGOIN JALLIEU;0
38330;ST ISMIER;0
38350;LA MURE;0
38370;ST CLAIR DU RHONE;0
38390;MONTALIEU VERCIEU;0
38410;URIAGE LES BAINS;0
38440;ST JEAN DE BOURNAY;0
38470;VINAY;0
38490;LES ABRETS;0
38500;VOIRON;0
38510;MORESTEL;0
38540;LA VERPILLIERE;0
38560;JARRIE;0
38570;GONCELIN;0
38580;ALLEVARD;0
38590;ST ETIENNE DE ST GEOIRS;0
38600;FONTAINE;0
38610;GIERES;0
38620;ST GEOIRE EN VALDAINE;0
38630;LES AVENIERES;0
38640;CLAIX;0
38660;LE TOUVET;0
38670;CHASSE SUR RHONE;0
38680;PONT EN ROYANS;0
38690;LE GRAND LEMPS;0
38700;LA TRONCHE;0
38730;VIRIEU;0
38740;VALBONNAIS;0
38750;L ALPE D HUEZ;0
38760;VARCES ALLIERES ET RISSET;0
38770;LA MOTTE D AVEILLANS;0
38780;PONT EVEQUE;0
38790;ST GEORGES D ESPERANCHE;0
38800;LE PONT DE CLAIX;0
38830;ST PIERRE D ALLEVARD;0
38840;ST HILAIRE DU ROSIER;0
38850;CHARAVINES;0
38860;LES DEUX ALPES;0
38890;ST CHEF;0
38920;CROLLES;0
38930;CLELLES;0
38940;ROYBON;0
38950;ST MARTIN LE VINOUX;0
38960;ST ETIENNE DE CROSSEY;0
38980;ST SIMEON DE BRESSIEUX;0
39110;SALINS LES BAINS;0
39120;CHAUSSIN;0
39140;BLETTERANS;0
39160;ST AMOUR;0
39170;ST LUPICIN;0
39200;ST CLAUDE;0
40370;RION DES LANDES;0
40380;MONTFORT EN CHALOSSE;0
40390;ST MARTIN DE SEIGNANX;0
40400;TARTAS;0
40420;LABRIT;0
40430;SORE;0
40440;ONDRES;0
40460;SANGUINET;0
40465;PONTONX SUR L ADOUR;0
40500;ST SEVER;0
40510;SEIGNOSSE;0
40530;LABENNE;0
40600;BISCARROSSE;0
40630;SABRES;0
40700;HAGETMAU;0
40800;AIRE SUR L ADOUR;0
40990;ST PAUL LES DAX;0
41110;ST AIGNAN;0
41120;LES MONTILS;0
41130;SELLES SUR CHER;0
41150;ONZAIN;0
41160;MOREE;0
41190;HERBAULT;0
41200;ROMORANTIN LANTHENAY;0
41220;LA FERTE ST CYR;0
41240;OUZOUER LE MARCHE;0
41250;BRACIEUX;0
41260;LA CHAUSSEE ST VICTOR;0
41290;OUCQUES;0
41300;SALBRIS;0
41310;ST AMAND LONGPRE;0
41320;MENNETOU SUR CHER;0
41330;LA CHAPELLE VENDOMOISE;0
41350;VINEUIL;0
41360;SAVIGNY SUR BRAYE;0
41370;MARCHENOIR;0
41400;MONTRICHARD;0
41500;MER;0
41700;CONTRES;0
41800;MONTOIRE SUR LE LOIR;0
42110;FEURS;0
42120;LE COTEAU;0
42123;CORDELLE;0
42140;CHAZELLES SUR LYON;0
42152;L HORME;0
42153;RIORGES;0
42160;ST JUST ST RAMBERT;0
42170;ST JUST ST RAMBERT;0
42210;MONTROND LES BAINS;0
42230;ROCHE LA MOLIERE;0
42270;ST PRIEST EN JAREZ;0
42300;ROANNE;0
42320;LA GRAND CROIX;0
42330;ST GALMIER;0
42340;VEAUCHE;0
42360;PANISSIERES;0
42370;RENAISON;0
42380;ST BONNET LE CHATEAU;0
42390;VILLARS;0
42400;ST CHAMOND;0
42410;PELUSSIN;0
42420;LORETTE;0
42450;SURY LE COMTAL;0
42460;CUINZIER;0
42470;ST SYMPHORIEN DE LAY;0
42480;ST JUST ST RAMBERT;0
42490;FRAISSES;0
42500;LE CHAMBON FEUGEROLLES;0
42520;MACLAS;0
42530;ST GENEST LERPT;0
42550;USSON EN FOREZ;0
33400;TALENCE;0
33410;CADILLAC;0
33430;BAZAS;0
33440;AMBARES ET LAGRAVE;0
33850;LEOGNAN;0
33860;REIGNAC;0
33870;ST GERMAIN DU PUCH;0
33880;CAMBES;0
33890;STE FOY LA GRANDE;0
33910;ST DENIS DE PILE;0
33920;ST SAVIN;0
33930;VENDAYS MONTALIVET;0
33950;LEGE CAP FERRET;0
33980;BIGANOS;0
33990;LESPARRE MEDOC;0
34120;PEZENAS;0
34130;MAUGUIO;0
34150;GIGNAC;0
34160;VENDARGUES;0
34190;GANGES;0
34200;SETE;0
34220;ST PONS DE THOMIERES;0
34230;PAULHAN;0
34250;PALAVAS LES FLOTS;0
34280;LA GRANDE MOTTE;0
34300;AGDE;0
34320;ROUJAN;0
34340;MARSEILLAN;0
34350;VALRAS PLAGE;0
34360;ST CHINIAN;0
34370;CAZOULS LES BEZIERS;0
34380;ST MARTIN DE LONDRES;0
34390;OLARGUES;0
34400;LUNEL;0
34420;VILLENEUVE LES BEZIERS;0
34430;ST JEAN DE VEDAS;0
34440;NISSAN LEZ ENSERUNE;0
34450;VIAS;0
34460;CESSENON SUR ORB;0
34470;PEROLS;0
34480;MAGALAS;0
34490;MURVIEL LES BEZIERS;0
34500;BEZIERS;0
34510;FLORENSAC;0
34530;MONTAGNAC;0
34540;POUSSAN;0
34550;BESSAN;0
34560;POUSSAN;0
34570;PIGNAN;0
34590;MARSILLARGUES;0
34600;BEDARIEUX;0
34620;PUISSERGUIER;0
34630;FLORENSAC;0
34650;LE BOUSQUET D ORB;0
34660;COURNONTERRAL;0
34670;VENDARGUES;0
34680;ST GEORGES D ORQUES;0
34690;ST JEAN DE VEDAS;0
34710;LESPIGNAN;0
34720;CAUX;0
34725;ST ANDRE DE SANGONIS;0
34730;ST GELY DU FESC;0
34740;VENDARGUES;0
34750;ST JEAN DE VEDAS;0
34760;BOUJAN SUR LIBRON;0
34770;POUSSAN;0
34790;ST GELY DU FESC;0
34820;TEYRAN;0
34830;TEYRAN;0
34880;ST JEAN DE VEDAS;0
34920;LE CRES;0
34970;LATTES;0
34980;ST GELY DU FESC;0
34990;JUVIGNAC;0
35113;CHATEAUBOURG;0
35130;LA GUERCHE DE BRETAGNE;0
35131;BRUZ;0
35132;PACE;0
35134;RETIERS;0
35135;CHANTEPIE;0
35137;MONTFORT SUR MEU;0
35140;ST AUBIN DU CORMIER;0
35150;JANZE;0
35170;BRUZ;0
35190;TINTENIAC;0
35210;CHATILLON EN VENDELAIS;0
35230;ST ERBLON;0
35240;RETIERS;0
35250;ST AUBIN D AUBIGNE;0
35290;ST MEEN LE GRAND;0
35300;FOUGERES;0
35320;LE SEL DE BRETAGNE;0
35340;LIFFRE;0
35350;ST MELOIR DES ONDES;0
35370;ARGENTRE DU PLESSIS;0
35380;PLELAN LE GRAND;0
35390;GRAND FOUGERAY;0
35400;ST MALO;0
35410;CHATEAUGIRON;0
35420;LOUVIGNE DU DESERT;0
35430;CHATEAUNEUF D ILLE ET VILAINE;0
35440;MONTREUIL SUR ILLE;0
35450;LIVRE SUR CHANGEON;0
35460;ST BRICE EN COGLES;0
35470;BAIN DE BRETAGNE;0
35480;MESSAC;0
35490;SENS DE BRETAGNE;0
35500;VITRE;0
35520;MELESSE;0
35530;NOYAL SUR VILAINE;0
35540;MINIAC MORVAN;0
35550;PIPRIAC;0
35560;BAZOUGES LA PEROUSE;0
35580;GUICHEN;0
35590;L HERMITAGE;0
35600;REDON;0
35610;PLEINE FOUGERES;0
35620;BAIN DE BRETAGNE;0
35630;HEDE;0
35640;MARTIGNE FERCHAUD;0
35650;LE RHEU;0
35660;LANGON;0
35680;BAIS;0
35690;ACIGNE;0
35720;ST PIERRE DE PLESGUEN;0
35740;PACE;0
35750;MONTFORT SUR MEU;0
35760;ST GREGOIRE;0
35770;VERN SUR SEICHE;0
35780;DINARD;0
35800;DINARD;0
35830;BETTON;0
35850;ROMILLE;0
35870;PLEURTUIT;0
35890;LAILLE;0
35960;DOL DE BRETAGNE;0
36110;LEVROUX;0
36130;DEOLS;0
36140;AIGURANDE;0
36160;STE SEVERE SUR INDRE;0
36170;ST BENOIT DU SAULT;0
36190;ORSENNES;0
36200;ARGENTON SUR CREUSE;0
36220;TOURNON ST MARTIN;0
36230;NEUVY ST SEPULCHRE;0
36240;ECUEILLE;0
36250;ST MAUR;0
36260;REUILLY;0
36270;EGUZON CHANTOME;0
36290;MEZIERES EN BRENNE;0
36310;CHAILLAC;0
36320;VILLEDIEU SUR INDRE;0
36330;LE POINCONNET;0
36340;CLUIS;0
36350;LUANT;0
36360;LUCAY LE MALE;0
36370;BELABRE;0
36400;LA CHATRE;0
36500;BUZANCAIS;0
36600;VALENCAY;0
36700;CHATILLON SUR INDRE;0
36800;ST GAULTIER;0
37120;RICHELIEU;0
37130;LANGEAIS;0
37150;BLERE;0
37170;CHAMBRAY LES TOURS;0
29860;PLABENNEC;0
29870;LANNILIS;0
29880;PLOUGUERNEAU;0
29890;BRIGNOGAN PLAGE;0
29910;TREGUNC;0
29920;NEVEZ;0
29930;PONT AVEN;0
29950;BENODET;0
30100;ALES;0
30110;LA GRAND COMBE;0
30126;TAVEL;0
30128;GARONS;0
30129;MANDUEL;0
30131;PUJAUT;0
30133;VILLENEUVE LES AVIGNON;0
30140;ANDUZE;0
30160;BESSEGES;0
30200;BAGNOLS SUR CEZE;0
30210;REMOULINS;0
30240;LE GRAU DU ROI;0
30270;ST JEAN DU GARD;0
30300;BEAUCAIRE;0
30320;MARGUERITTES;0
30340;SALINDRES;0
30350;LEDIGNAN;0
30360;VEZENOBRES;0
30390;ARAMON;0
30400;VILLENEUVE LES AVIGNON;0
30410;MOLIERES SUR CEZE;0
30430;BARJAC;0
30440;SUMENE;0
30450;GENOLHAC;0
30460;LASALLE;0
30470;AIMARGUES;0
30480;CENDRAS;0
30490;MONTFRIN;0
30500;ST AMBROIX;0
30510;GENERAC;0
30520;ST MARTIN DE VALGALGUES;0
30530;CHAMBORIGAUD;0
30540;MILHAUD;0
30560;ST HILAIRE DE BRETHMAS;0
30580;LUSSAN;0
30600;VAUVERT;0
30610;SAUVE;0
30620;UCHAUD;0
30630;GOUDARGUES;0
30640;BEAUVOISIN;0
30650;ROCHEFORT DU GARD;0
30660;GALLARGUES LE MONTUEUX;0
30670;VERGEZE;0
30700;UZES;0
30720;RIBAUTE LES TAVERNES;0
30730;ST MAMERT DU GARD;0
30740;LE CAILAR;0
30760;PONT ST ESPRIT;0
30800;ST GILLES;0
30820;CAVEIRAC;0
30840;MEYNES;0
30920;CODOGNAN;0
30960;LES MAGES;0
30980;LANGLADE;0
31110;BAGNERES DE LUCHON;0
31120;PORTET SUR GARONNE;0
31140;AUCAMVILLE;0
31160;ASPET;0
31170;TOURNEFEUILLE;0
31190;AUTERIVE;0
31210;MONTREJEAU;0
31220;CAZERES;0
31240;L UNION;0
31260;SALIES DU SALAT;0
31270;CUGNAUX;0
31290;VILLEFRANCHE DE LAURAGAIS;0
31310;MONTESQUIEU VOLVESTRE;0
31320;CASTANET TOLOSAN;0
31340;VILLEMUR SUR TARN;0
31350;BOULOGNE SUR GESSE;0
31380;MONTASTRUC LA CONSEILLERE;0
31390;CARBONNE;0
31420;AURIGNAC;0
31440;ST BEAT;0
31450;MONTGISCARD;0
31470;ST LYS;0
31490;LEGUEVIN;0
31520;RAMONVILLE ST AGNE;0
31530;LEVIGNAC;0
31540;ST FELIX LAURAGAIS;0
31560;NAILLOUX;0
31580;ST PLANCARD;0
31590;MONTRABE;0
31600;MURET;0
31620;FRONTON;0
31650;ST ORENS DE GAMEVILLE;0
31660;BESSIERES;0
31670;LABEGE;0
31700;BLAGNAC;0
31750;ESCALQUENS;0
31770;COLOMIERS;0
31790;ST JORY;0
31800;ST GAUDENS;0
31810;VENERQUE;0
31820;PIBRAC;0
31830;PLAISANCE DU TOUCH;0
31840;AUSSONNE;0
31850;MONTRABE;0
31860;PINS JUSTARET;0
31870;LAGARDELLE SUR LEZE;0
31880;LA SALVETAT ST GILLES;0
32100;CONDOM;0
32120;MAUVEZIN;0
32140;MASSEUBE;0
32150;CAZAUBON;0
32170;MIELAN;0
32190;VIC FEZENSAC;0
32220;LOMBEZ;0
32230;MARCIAC;0
32250;MONTREAL;0
32260;SEISSAN;0
32290;AIGNAN;0
32300;MIRANDE;0
32320;MONTESQUIOU;0
32330;GONDRIN;0
32350;BARRAN;0
32360;JEGUN;0
32380;ST CLAR;0
32400;RISCLE;0
32420;SIMORRE;0
32430;COLOGNE;0
32440;CASTELNAU D AUZAN;0
32460;LE HOUGA;0
32480;LA ROMIEU;0
32490;MONFERRAN SAVES;0
32500;FLEURANCE;0
32550;PAVIE;0
32600;L ISLE JOURDAIN;0
32700;LECTOURE;0
32720;BARCELONNE DU GERS;0
32800;EAUZE;0
32810;AUCH;0
33110;LE BOUSCAT;0
33112;ST LAURENT MEDOC;0
33113;ST SYMPHORIEN;0
33120;ARCACHON;0
33121;CARCANS;0
33123;LE VERDON SUR MER;0
33125;HOSTENS;0
33127;MARTIGNAS SUR JALLE;0
33133;FRONSAC;0
33138;ANDERNOS LES BAINS;0
33140;VILLENAVE D ORNON;0
33150;CENON;0
33160;ST MEDARD EN JALLES;0
33180;ST ESTEPHE;0
33185;ST MEDARD EN JALLES;0
33190;LA REOLE;0
33220;STE FOY LA GRANDE;0
33230;COUTRAS;0
33250;PAUILLAC;0
33260;LA TESTE DE BUCH;0
33290;BLANQUEFORT;0
33310;LORMONT;0
33330;LIBOURNE;0
33350;CASTILLON LA BATAILLE;0
33360;LATRESNE;0
33380;BIGANOS;0
24600;RIBERAC;0
24620;LES EYZIES DE TAYAC SIREUIL;0
24630;LA COQUILLE;0
24640;SAVIGNAC LES EGLISES;0
24650;COULOUNIEIX CHAMIERS;0
24660;COULOUNIEIX CHAMIERS;0
24680;GARDONNE;0
24700;MONTPON MENESTEROL;0
24750;TRELISSAC;0
24800;THIVIERS;0
25110;BAUME LES DAMES;0
25120;MAICHE;0
25140;CHARQUEMONT;0
25160;MALBUISSON;0
25200;MONTBELIARD;0
25210;LE RUSSEY;0
25230;SELONCOURT;0
25240;MOUTHE;0
25260;COLOMBIER FONTAINE;0
25270;LEVIER;0
25300;PONTARLIER;0
25330;AMANCEY;0
25340;CLERVAL;0
25360;BOUCLANS;0
25370;LES HOPITAUX NEUFS;0
25380;BELLEHERBE;0
25400;AUDINCOURT;0
25410;ST VIT;0
25430;SANCEY LE GRAND;0
25450;DAMPRICHARD;0
25460;ETUPES;0
25480;ECOLE VALENTIN;0
25490;ETUPES;0
25510;PIERREFONTAINE LES VARANS;0
25520;GOUX LES USIERS;0
25560;FRASNE;0
25600;ETUPES;0
25620;MAMIROLLE;0
25630;STE SUZANNE;0
25640;ROULANS;0
25650;MONTBENOIT;0
25660;SAONE;0
25680;ROUGEMONT;0
25700;VALENTIGNEY;0
25720;BEURE;0
25750;ARCEY;0
25770;ECOLE VALENTIN;0
25800;VALDAHON;0
25870;GENEUILLE;0
26100;ROMANS SUR ISERE;0
26120;CHABEUIL;0
26130;ST PAUL TROIS CHATEAUX;0
26140;ST RAMBERT D ALBON;0
26160;LA BEGUDE DE MAZENC;0
26190;ST JEAN EN ROYANS;0
26200;MONTELIMAR;0
26220;DIEULEFIT;0
26230;GRIGNAN;0
26240;ST VALLIER;0
26260;ST DONAT SUR L HERBASSE;0
26290;DONZERE;0
26330;CHATEAUNEUF DE GALAURE;0
26350;ST DONAT SUR L HERBASSE;0
26380;PEYRINS;0
26400;CREST;0
26420;LA CHAPELLE EN VERCORS;0
26450;CLEON D ANDRAN;0
26500;VALENCE;0
26510;REMUZAT;0
26540;MOURS ST EUSEBE;0
26600;TAIN L HERMITAGE;0
26700;PIERRELATTE;0
26730;HOSTUN;0
26740;SAUZET;0
26750;ROMANS SUR ISERE;0
26760;BEAUMONT LES VALENCE;0
26770;TAULIGNAN;0
26780;MALATAVERNE;0
26790;SUZE LA ROUSSE;0
26800;PORTES LES VALENCE;0
27110;LE NEUBOURG;0
27120;PACY SUR EURE;0
27140;GISORS;0
27160;BRETEUIL;0
27180;ST SEBASTIEN DE MORSENT;0
27210;BEUZEVILLE;0
27230;THIBERVILLE;0
27250;RUGLES;0
27270;BROGLIE;0
27300;BERNAY;0
27330;LA BARRE EN OUCHE;0
27350;ROUTOT;0
27380;FLEURY SUR ANDELLE;0
27400;LOUVIERS;0
27420;LES THILLIERS EN VEXIN;0
27430;ST PIERRE DU VAUVRAY;0
27460;ALIZAY;0
27490;GAILLON;0
27500;PONT AUDEMER;0
27520;BOURGTHEROULDE INFREVILLE;0
27560;LIEUREY;0
27570;VERNEUIL SUR AVRE;0
27620;GASNY;0
27630;GASNY;0
27670;LE BOSC ROGER EN ROUMOIS;0
27690;LERY;0
27730;BUEIL;0
27740;POSES;0
27750;LA COUTURE BOUSSEY;0
27780;GARENNES SUR EURE;0
27810;MARCILLY SUR EURE;0
27910;PERRIERS SUR ANDELLE;0
27920;ST MARCEL;0
29233;CLEDER;0
29241;LANMEUR;0
29250;ST POL DE LEON;0
29252;MORLAIX;0
29270;CARHAIX PLOUGUER;0
29290;ST RENAN;0
29300;QUIMPERLE;0
29310;QUERRIEN;0
29340;RIEC SUR BELON;0
29350;MOELAN SUR MER;0
29370;ELLIANT;0
29380;BANNALEC;0
29390;SCAER;0
29400;LANDIVISIAU;0
29410;ST THEGONNEC;0
29420;PLOUENAN;0
29430;PLOUESCAT;0
29440;PLOUZEVEDE;0
29450;SIZUN;0
29460;DAOULAS;0
29470;PLOUGASTEL DAOULAS;0
29480;LE RELECQ KERHUON;0
29490;GUIPAVAS;0
29500;ERGUE GABERIC;0
29510;BRIEC;0
29530;PLONEVEZ DU FAOU;0
29540;CHATEAUNEUF DU FAOU;0
29560;TELGRUC SUR MER;0
29570;CROZON;0
29590;PONT DE BUIS LES QUIMERCH;0
29600;MORLAIX;0
29610;PLOUIGNEAU;0
29620;LANMEUR;0
29630;PLOUGASNOU;0
29640;PLOUGONVEN;0
29650;GUERLESQUIN;0
29660;CARANTEC;0
29670;TAULE;0
29690;HUELGOAT;0
29700;PLOMELIN;0
29710;PLOGASTEL ST GERMAIN;0
29720;PLONEOUR LANVERN;0
29730;GUILVINEC;0
29750;LOCTUDY;0
29760;PENMARCH;0
29780;PLOUHINEC;0
29790;PONT CROIX;0
29800;LANDERNEAU;0
29810;PLOUARZEL;0
29820;GUILERS;0
29830;PLOUDALMEZEAU;0
29840;PORSPODER;0
29850;GOUESNOU;0
17940;RIVEDOUX PLAGE;0
18100;VIERZON;0
18120;LURY SUR ARNON;0
18140;SANCERGUES;0
18150;LA GUERCHE SUR L AUBOIS;0
18170;LE CHATELET;0
18190;CHATEAUNEUF SUR CHER;0
18210;CHARENTON DU CHER;0
18240;LERE;0
18250;HENRICHEMONT;0
18270;CULAN;0
18290;CHAROST;0
18300;SANCERRE;0
18310;GRACAY;0
18320;JOUET SUR L AUBOIS;0
18330;NEUVY SUR BARANGEON;0
18340;LEVET;0
18360;SAULZAIS LE POTIER;0
18370;CHATEAUMEILLANT;0
18380;LA CHAPELLE D ANGILLON;0
18390;ST GERMAIN DU PUY;0
18400;ST FLORENT SUR CHER;0
18410;ARGENT SUR SAULDRE;0
18500;MEHUN SUR YEVRE;0
18510;ST MARTIN D AUXIGNY;0
18520;AVORD;0
18570;LA CHAPELLE ST URSIN;0
18600;SANCOINS;0
18700;AUBIGNY SUR NERE;0
18800;BAUGY;0
19110;BORT LES ORGUES;0
19120;BEAULIEU SUR DORDOGNE;0
19140;UZERCHE;0
19160;NEUVIC;0
19190;BEYNAT;0
19220;ST PRIVAT;0
19240;ALLASSAC;0
19260;TREIGNAC;0
19270;DONZENAC;0
19290;SORNAC;0
19300;EGLETONS;0
19310;AYEN;0
19320;MARCILLAC LA CROISILLE;0
19340;EYGURANDE;0
19360;MALEMORT SUR CORREZE;0
19370;CHAMBERET;0
19380;ST CHAMANT;0
19390;CORREZE;0
19400;ARGENTAT;0
19410;VIGEOIS;0
19430;MERCOEUR;0
19450;SEILHAC;0
19460;NAVES;0
19470;LE LONZAC;0
19490;LAGUENNE;0
19500;MEYSSAC;0
19510;MASSERET;0
19520;LARCHE;0
19550;EGLETONS;0
19600;LARCHE;0
19800;CORREZE;0
21110;GENLIS;0
21120;IS SUR TILLE;0
21130;AUXONNE;0
21150;VENAREY LES LAUMES;0
21200;BEAUNE;0
21210;SAULIEU;0
21230;ARNAY LE DUC;0
21240;TALANT;0
21270;PONTAILLER SUR SAONE;0
21300;CHENOVE;0
21320;POUILLY EN AUXOIS;0
21340;NOLAY;0
21350;VITTEAUX;0
21380;MESSIGNY ET VANTOUX;0
21400;CHATILLON SUR SEINE;0
21410;PONT DE PANY;0
21430;LIERNAIS;0
21460;EPOISSES;0
21470;ST JEAN DE LOSNE;0
21510;AIGNAY LE DUC;0
21530;LA ROCHE EN BRENIL;0
21550;LADOIX SERRIGNY;0
21570;BRION SUR OURCE;0
21590;SANTENAY;0
21610;FONTAINE FRANCAISE;0
21700;NUITS ST GEORGES;0
21760;LAMARCHE SUR SAONE;0
21800;QUETIGNY;0
21850;ST APOLLINAIRE;0
22500;PAIMPOL;0
22510;MONCONTOUR;0
22530;MUR DE BRETAGNE;0
22540;LOUARGAT;0
22550;MATIGNON;0
22560;TREBEURDEN;0
22570;ROSTRENEN;0
22580;PLOUHA;0
22590;PORDIC;0
22600;LOUDEAC;0
22610;PLEUBIAN;0
22630;EVRAN;0
22640;PLENEE JUGON;0
22660;TREVOU TREGUIGNEC;0
22680;ETABLES SUR MER;0
22690;DINAN;0
22700;PERROS GUIREC;0
22710;PENVENAN;0
22730;TREGASTEL;0
22740;LEZARDRIEUX;0
22770;PLOUBALAY;0
22780;LOGUIVY PLOUGRAS;0
22800;QUINTIN;0
22810;BELLE ISLE EN TERRE;0
22820;PLOUGRESCANT;0
22830;EVRAN;0
22950;TREGUEUX;0
22960;YFFINIAC;0
22970;PLOUMAGOAR;0
22980;PLELAN LE PETIT;0
23100;LA COURTINE;0
23130;CHENERAILLES;0
23140;JARNAGES;0
23160;ST SEBASTIEN;0
23170;CHAMBON SUR VOUEIZE;0
23200;AUBUSSON;0
23210;BENEVENT L ABBAYE;0
23240;LE GRAND BOURG;0
23270;CHATELUS MALVALEIX;0
23290;ST ETIENNE DE FURSAC;0
23300;LA SOUTERRAINE;0
23320;ST VAURY;0
23350;GENOUILLAC;0
23360;LOURDOUEIX ST PIERRE;0
23380;AJAIN;0
23400;BOURGANEUF;0
23480;ST SULPICE LES CHAMPS;0
23600;BOUSSAC;0
23700;AUZANCES;0
24100;BERGERAC;0
24130;LA FORCE;0
24150;LALINDE;0
24170;BELVES;0
24190;NEUVIC;0
24210;THENON;0
24220;ST CYPRIEN;0
24230;VELINES;0
24250;CENAC ET ST JULIEN;0
24270;LANOUAILLE;0
24300;NONTRON;0
24320;VERTEILLAC;0
24340;MAREUIL;0
24350;TOCANE ST APRE;0
24370;CARLUX;0
24400;MUSSIDAN;0
24420;SAVIGNAC LES EGLISES;0
24440;BEAUMONT;0
24450;LA COQUILLE;0
24470;ST PARDOUX LA RIVIERE;0
24500;EYMET;0
24520;MOULEYDIER;0
24540;MONPAZIER;0
24560;ISSIGEAC;0
24570;LE LARDIN ST LAZARE;0
24580;ROUFFIGNAC ST CERNIN DE REILHAC;0
24590;SALIGNAC EYVIGNES;0
13510;EGUILLES;0
13520;MAUSSANE LES ALPILLES;0
13530;TRETS;0
13550;NOVES;0
13560;SENAS;0
13570;BARBENTANE;0
13580;LA FARE LES OLIVIERS;0
13590;MEYREUIL;0
13600;LA CIOTAT;0
13610;LE PUY STE REPARADE;0
13620;CARRY LE ROUET;0
13640;LA ROQUE D ANTHERON;0
13650;MEYRARGUES;0
13660;ORGON;0
13670;ST ANDIOL;0
13680;LANCON PROVENCE;0
13690;GRAVESON;0
13700;MARIGNANE;0
13710;FUVEAU;0
13720;LA BOUILLADISSE;0
13730;ST VICTORET;0
13740;LE ROVE;0
13750;PLAN D ORGON;0
13760;ST CANNAT;0
13770;VENELLES;0
13780;CUGES LES PINS;0
13790;ROUSSET;0
13800;ISTRES;0
13820;ENSUES LA REDONNE;0
13821;LA PENNE SUR HUVEAUNE;0
13830;ROQUEFORT LA BEDOULE;0
13840;ROGNES;0
13850;GREASQUE;0
13870;ROGNONAS;0
13880;VELAUX;0
13890;MOURIES;0
13910;MAILLANE;0
13930;AUREILLE;0
13940;MOLLEGES;0
13950;CADOLIVE;0
13980;ALLEINS;0
13990;TARASCON;0
14110;CONDE SUR NOIREAU;0
14112;HEROUVILLE ST CLAIR;0
14114;COURSEULLES SUR MER;0
14123;IFS;0
14130;PONT L EVEQUE;0
14150;OUISTREHAM;0
14170;ST PIERRE SUR DIVES;0
14190;ST GERMAIN LE VASSON;0
14210;EVRECY;0
14220;THURY HARCOURT;0
14240;CAUMONT L EVENTE;0
14250;TILLY SUR SEULLES;0
14270;MEZIDON CANON;0
14280;CARPIQUET;0
14320;MAY SUR ORNE;0
14330;LE MOLAY LITTRY;0
14350;LE BENY BOCAGE;0
14370;ARGENCES;0
14380;ST SEVER CALVADOS;0
14400;BAYEUX;0
14420;ST GERMAIN LE VASSON;0
14440;DOUVRES LA DELIVRANDE;0
14450;ISIGNY SUR MER;0
14470;COURSEULLES SUR MER;0
14490;BALLEROY;0
15170;NEUSSARGUES MOISSAC;0
15200;MAURIAC;0
15220;ST MAMET LA SALVETAT;0
15250;JUSSAC;0
15260;NEUVEGLISE;0
15270;CHAMPS SUR TARENTAINE MARCHAL;0
15290;LE ROUGET;0
15300;MURAT;0
15310;ST CERNIN;0
15320;RUYNES EN MARGERIDE;0
15340;CALVINET;0
15380;ANGLARDS DE SALERS;0
15400;RIOM ES MONTAGNES;0
15500;MASSIAC;0
15590;LASCELLE;0
15600;MAURS;0
15700;PLEAUX;0
15800;VIC SUR CERE;0
16100;COGNAC;0
16110;LA ROCHEFOUCAULD;0
16130;SEGONZAC;0
