LPP_COD;VAL_DTD;LPP_TAR;LPP_PRU
1264764;03AUG2009:00:00:00;66.63;66.63
1265090;20MAY2013:00:00:00;102.50;102.50
1265166;03AUG2009:00:00:00;137.00;137.00
1265410;22OCT2012:00:00:00;66.63;66.63
1265427;27MAY2010:00:00:00;1030.00;0.00
1266421;09DEC2006:00:00:00;300.00;300.00
1266846;08SEP2003:00:00:00;363.74;0.00
1267449;13MAY2009:00:00:00;250.00;250.00
1267969;09DEC2006:00:00:00;66.63;66.63
1269224;08SEP2003:00:00:00;129.58;0.00
1269320;08SEP2003:00:00:00;78.51;0.00
1269336;08SEP2003:00:00:00;838.47;0.00
1269342;03AUG2009:00:00:00;300.00;300.00
1270316;08SEP2003:00:00:00;933.60;0.00
1270380;08SEP2003:00:00:00;8.69;0.00
1270463;08SEP2003:00:00:00;6.10;0.00
1270687;10AUG2009:00:00:00;184.50;0.00
1271379;01JAN2014:00:00:00;81.00;81.00
1272195;08SEP2003:00:00:00;17.68;0.00
1272344;01JAN2014:00:00:00;81.00;81.00
1272545;10AUG2009:00:00:00;184.50;0.00
1273065;19AUG2008:00:00:00;230.00;230.00
1273415;08SEP2003:00:00:00;2.29;0.00
1273438;20MAY2013:00:00:00;102.50;102.50
1273875;10JAN2008:00:00:00;184.50;0.00
1274047;14OCT2013:00:00:00;230.00;230.00
1274076;09DEC2006:00:00:00;66.63;66.63
1274395;01OCT2007:00:00:00;66.63;66.63
1276951;01JAN2014:00:00:00;81.00;81.00
1277270;08SEP2003:00:00:00;269.46;0.00
1277465;08SEP2003:00:00:00;31.25;0.00
1277749;20MAY2013:00:00:00;102.50;102.50
1278045;28JAN2008:00:00:00;298.00;298.00
1278281;08SEP2003:00:00:00;209.31;0.00
1278654;08SEP2003:00:00:00;10.82;0.00
1279027;08SEP2003:00:00:00;140.63;0.00
1279317;28JAN2008:00:00:00;138.00;138.00
1280036;01JAN2014:00:00:00;69.00;69.00
1280065;28JAN2008:00:00:00;137.00;137.00
1280533;08SEP2003:00:00:00;24.15;0.00
1280562;17DEC2008:00:00:00;184.50;184.50
1280680;03AUG2009:00:00:00;50.00;50.00
1281202;08SEP2003:00:00:00;27.82;0.00
1282006;08SEP2003:00:00:00;66.32;0.00
1283260;01MAR2010:00:00:00;300.00;300.00
1283359;09DEC2006:00:00:00;66.63;66.63
1283365;08SEP2003:00:00:00;307.89;0.00
1283537;08SEP2003:00:00:00;66.32;0.00
1283589;09DEC2006:00:00:00;137.00;137.00
1283879;27MAY2010:00:00:00;25.00;25.00
1283900;09DEC2006:00:00:00;66.63;66.63
1284057;09DEC2006:00:00:00;230.00;230.00
1284927;09DEC2006:00:00:00;250.00;250.00
1285111;10AUG2009:00:00:00;137.00;137.00
1285619;08SEP2003:00:00:00;53.81;0.00
1285690;01JAN2014:00:00:00;81.00;81.00
1286381;20MAY2013:00:00:00;102.50;102.50
1286955;10AUG2009:00:00:00;66.63;66.63
1286978;09DEC2006:00:00:00;66.63;66.63
1287340;03SEP2009:00:00:00;137.00;137.00
1289652;14OCT2013:00:00:00;170.00;170.00
1289942;08SEP2003:00:00:00;31.25;0.00
1290129;20MAY2013:00:00:00;102.50;102.50
1290342;08SEP2003:00:00:00;66.32;0.00
1290916;08SEP2003:00:00:00;24.39;0.00
1290968;08SEP2003:00:00:00;12.96;0.00
1291583;12OCT2005:00:00:00;300.00;300.00
1291904;20MAY2013:00:00:00;102.50;102.50
1292105;08SEP2003:00:00:00;17.68;0.00
1292424;08SEP2003:00:00:00;8.96;0.00
1292789;01JAN2014:00:00:00;81.00;81.00
1293180;08SEP2003:00:00:00;78.51;0.00
1293412;08SEP2003:00:00:00;12.96;0.00
1293932;09DEC2006:00:00:00;230.00;230.00
1293955;08SEP2003:00:00:00;18.29;0.00
1294506;30JUL2007:00:00:00;300.00;300.00
1294570;27AUG2013:00:00:00;400.00;400.00
1294653;01JAN2014:00:00:00;69.00;69.00
1294794;03AUG2009:00:00:00;137.00;137.00
1295374;09DEC2006:00:00:00;50.00;50.00
1295960;09DEC2006:00:00:00;137.00;137.00
1296103;14OCT2013:00:00:00;4.50;4.50
1296327;14OCT2013:00:00:00;96.00;0.00
1296787;08SEP2003:00:00:00;12.20;0.00
1296793;01JAN2014:00:00:00;81.00;81.00
1296876;20MAY2013:00:00:00;102.50;102.50
1297002;09DEC2006:00:00:00;66.63;66.63
1297427;06AUG2007:00:00:00;230.00;230.00
1297628;09DEC2006:00:00:00;50.00;50.00
1297841;09DEC2006:00:00:00;137.00;137.00
1298119;28JAN2008:00:00:00;25.92;0.00
1298680;08SEP2003:00:00:00;16.45;0.00
1298734;20MAY2013:00:00:00;102.50;102.50
1299870;09DEC2006:00:00:00;66.63;66.63
1300299;01SEP2010:00:00:00;26.66;26.66
1300810;01APR2013:00:00:00;1.96;0.00
1301011;01SEP2010:00:00:00;0.23;0.00
1301117;03APR2004:00:00:00;16.95;0.00
1301347;01APR2013:00:00:00;52.37;52.37
1301353;01SEP2010:00:00:00;0.81;0.00
1301850;01SEP2010:00:00:00;5.08;0.00
1301985;01SEP2010:00:00:00;8.09;0.00
1302476;01SEP2010:00:00:00;3.27;0.00
1302967;19AUG2008:00:00:00;20.80;0.00
1302996;18MAR2013:00:00:00;25.50;25.50
1303263;01JAN2011:00:00:00;9.49;0.00
1303688;01APR2013:00:00:00;103.79;103.79
1303889;03APR2004:00:00:00;2.55;0.00
1304216;01SEP2010:00:00:00;4.05;0.00
1304363;01SEP2010:00:00:00;0.61;0.00
1304498;08OCT2013:00:00:00;21.73;21.73
1304736;01APR2013:00:00:00;27.08;27.08
1304742;08OCT2013:00:00:00;103.79;103.79
1304972;01APR2013:00:00:00;65.33;65.33
1305026;08OCT2013:00:00:00;27.08;27.08
1305598;08OCT2013:00:00:00;65.33;65.33
1305718;01APR2013:00:00:00;26.40;0.00
1305960;01APR2013:00:00:00;15.17;0.00
1306110;03APR2004:00:00:00;2.67;0.00
1306155;01APR2013:00:00:00;3.99;3.99
1306304;01APR2013:00:00:00;103.79;103.79
1306534;01SEP2010:00:00:00;0.56;0.00
1307054;01SEP2010:00:00:00;0.86;0.00
1307143;01APR2013:00:00:00;130.76;130.76
1307309;03APR2004:00:00:00;15.79;0.00
1307893;01APR2013:00:00:00;5.95;0.00
1308094;01APR2013:00:00:00;30.49;0.00
1308444;01SEP2010:00:00:00;2.43;0.00
1308987;27NOV2007:00:00:00;110.07;110.07
1309202;01SEP2010:00:00:00;39.34;39.34
1309805;01SEP2010:00:00:00;86.24;86.24
1309975;01SEP2010:00:00:00;2.04;0.00
1310300;01APR2013:00:00:00;21.73;21.73
1310346;08OCT2013:00:00:00;52.37;52.37
1310464;01APR2013:00:00:00;31.80;31.80
1310783;01APR2013:00:00:00;41.06;41.06
1310895;01SEP2010:00:00:00;0.94;0.00
1310910;01APR2013:00:00:00;49.19;49.19
1311446;01APR2013:00:00:00;52.37;52.37
1311469;04MAR2013:00:00:00;56.25;56.25
1311624;01APR2013:00:00:00;23.50;0.00
1311966;03APR2004:00:00:00;10.99;0.00
1312032;08SEP2003:00:00:00;4.04;0.00
1312776;01SEP2010:00:00:00;0.56;0.00
1313391;01SEP2010:00:00:00;1.06;0.00
1313511;08SEP2003:00:00:00;4.98;0.00
1313528;03APR2004:00:00:00;4.71;0.00
1313882;16NOV2011:00:00:00;12.04;12.04
1314261;01APR2013:00:00:00;41.06;41.06
1314367;01APR2013:00:00:00;15.25;15.25
1314723;01APR2013:00:00:00;31.80;31.80
1314953;01APR2013:00:00:00;2.00;0.00
1314976;01JAN2011:00:00:00;5.10;0.00
1315102;01APR2013:00:00:00;19.21;0.00
1315177;03APR2004:00:00:00;8.48;0.00
1315220;03APR2004:00:00:00;17.10;0.00
1315941;01SEP2010:00:00:00;93.27;93.27
1316120;01APR2013:00:00:00;7.22;7.22
1316136;01APR2013:00:00:00;7.38;7.38
1316142;01APR2013:00:00:00;78.08;78.08
1316290;01APR2013:00:00:00;3.54;0.00
1316320;18MAR2013:00:00:00;155.29;155.29
1316633;01APR2013:00:00:00;26.66;26.66
1317153;01SEP2010:00:00:00;1.43;0.00
1317354;03APR2004:00:00:00;5.65;0.00
1317472;03APR2004:00:00:00;6.67;0.00
1317555;03APR2004:00:00:00;19.45;0.00
1317851;01APR2013:00:00:00;48.21;48.21
1318046;01SEP2010:00:00:00;2.61;0.00
1318052;03APR2004:00:00:00;2.02;0.00
1318129;01SEP2010:00:00:00;2.57;0.00
1318572;01APR2013:00:00:00;50.52;50.52
1318767;01APR2013:00:00:00;10.87;10.87
1319040;01APR2013:00:00:00;7.38;7.38
1319063;01APR2013:00:00:00;26.66;26.66
1319130;03APR2004:00:00:00;10.26;0.00
1319229;02JAN2012:00:00:00;5.40;5.40
1319784;08SEP2003:00:00:00;1.15;0.00
1319896;01APR2013:00:00:00;13.81;13.81
1320103;03APR2004:00:00:00;4.61;0.00
1320250;01SEP2010:00:00:00;1.15;0.00
1321261;01SEP2010:00:00:00;1.12;0.00
1321321;01APR2013:00:00:00;13.81;13.81
1321338;27NOV2007:00:00:00;82.55;82.55
1321491;01JAN2011:00:00:00;13.76;0.00
1321835;03APR2004:00:00:00;28.25;0.00
1322088;01SEP2010:00:00:00;55.75;55.75
1322094;16JAN2012:00:00:00;53.00;53.00
1322208;03APR2004:00:00:00;3.26;0.00
1322237;03APR2004:00:00:00;6.46;0.00
1322355;03APR2004:00:00:00;4.30;0.00
1322384;03APR2004:00:00:00;15.35;0.00
1322792;01APR2013:00:00:00;3.99;3.99
1322869;02JAN2012:00:00:00;7.03;7.03
1323805;01APR2013:00:00:00;31.80;31.80
1323930;08SEP2003:00:00:00;10.67;0.00
1324101;01APR2013:00:00:00;27.08;27.08
1324213;21JAN2013:00:00:00;20.59;0.00
1324510;03APR2004:00:00:00;20.00;0.00
1324673;01APR2013:00:00:00;55.85;55.85
1324791;21JAN2013:00:00:00;17.78;0.00
1324957;03APR2004:00:00:00;8.01;0.00
1325299;08OCT2013:00:00:00;13.81;13.81
1325454;27NOV2007:00:00:00;61.91;61.91
1325460;03APR2004:00:00:00;21.60;0.00
1325508;08JUL2013:00:00:00;30.23;30.23
1325589;01MAR2012:00:00:00;7.90;7.90
1325891;03APR2004:00:00:00;9.35;0.00
1326057;02JAN2012:00:00:00;7.03;7.03
1326637;01SEP2010:00:00:00;3.07;0.00
1326761;01JAN2011:00:00:00;2.02;0.00
1326821;01APR2013:00:00:00;53.00;53.00
1327039;08OCT2013:00:00:00;83.43;83.43
1327217;03APR2004:00:00:00;21.50;0.00
1327306;01SEP2010:00:00:00;0.33;0.00
1327370;01APR2013:00:00:00;78.08;78.08
1327772;01SEP2010:00:00:00;62.72;62.72
1327826;03APR2004:00:00:00;3.83;0.00
1328085;01APR2013:00:00:00;7.62;0.00
1328091;01SEP2010:00:00:00;23.90;23.90
1328180;16JAN2012:00:00:00;130.76;130.76
1328613;08SEP2003:00:00:00;3.99;0.00
1329268;03APR2004:00:00:00;7.65;0.00
1329618;01SEP2010:00:00:00;7.08;0.00
1329682;01APR2013:00:00:00;81.35;81.35
1330231;03APR2004:00:00:00;4.89;0.00
1330254;01SEP2010:00:00:00;71.28;71.28
1330260;01SEP2010:00:00:00;4.36;0.00
1330277;19AUG2008:00:00:00;20.80;0.00
1330478;01APR2013:00:00:00;3.45;0.00
1330627;27NOV2007:00:00:00;52.83;52.83
1330633;01SEP2010:00:00:00;0.86;0.00
1330751;01JAN2011:00:00:00;6.96;0.00
1330840;01APR2013:00:00:00;1.46;1.46
1331383;01APR2013:00:00:00;119.22;119.22
1331526;08JUL2013:00:00:00;74.15;74.15
1331667;08OCT2013:00:00:00;83.43;83.43
1331733;03APR2004:00:00:00;19.78;0.00
1331911;01JAN2011:00:00:00;10.50;0.00
1331934;03APR2004:00:00:00;13.53;0.00
1332307;03APR2004:00:00:00;3.07;0.00
1332313;01SEP2010:00:00:00;0.80;0.00
1332508;03APR2004:00:00:00;12.15;0.00
1332900;01JAN2011:00:00:00;1.94;0.00
1332922;01SEP2010:00:00:00;0.95;0.00
1333028;01SEP2010:00:00:00;0.48;0.00
1333070;08SEP2003:00:00:00;30.49;0.00
1333258;01SEP2010:00:00:00;2.09;0.00
1333324;02JAN2012:00:00:00;7.46;7.46
1333436;04MAR2013:00:00:00;56.22;56.22
1333695;08OCT2013:00:00:00;17.15;17.15
1333732;08OCT2013:00:00:00;65.33;65.33
1334217;01SEP2010:00:00:00;8.02;0.00
1334252;08JUL2013:00:00:00;74.15;74.15
1334401;16JAN2012:00:00:00;33.35;33.35
1334482;03APR2004:00:00:00;5.84;0.00
1334619;01APR2013:00:00:00;6.11;0.00
1334690;01APR2013:00:00:00;12.05;0.00
1334737;01APR2013:00:00:00;50.52;50.52
1334789;01SEP2010:00:00:00;1.25;0.00
1335004;01APR2013:00:00:00;26.66;26.66
1335040;04MAR2013:00:00:00;24.00;24.00
1335062;01APR2013:00:00:00;10.52;10.52
1335300;08SEP2003:00:00:00;15.24;0.00
1335323;21JAN2013:00:00:00;17.78;0.00
1335725;08SEP2003:00:00:00;9.06;0.00
1336340;01SEP2010:00:00:00;1.98;0.00
1336618;01JAN2011:00:00:00;3.78;0.00
1338132;08OCT2013:00:00:00;78.08;78.08
1338379;01SEP2010:00:00:00;43.25;43.25
1338385;01JAN2011:00:00:00;2.58;0.00
1338540;27NOV2007:00:00:00;42.92;42.92
1338570;01SEP2010:00:00:00;2.14;0.00
1338936;02MAY2013:00:00:00;203.96;203.96
1339090;01APR2013:00:00:00;58.80;58.80
1339321;04MAR2013:00:00:00;31.54;31.54
1339752;01APR2013:00:00:00;130.76;130.76
1339982;01SEP2010:00:00:00;4.52;0.00
1340117;27NOV2007:00:00:00;27.73;27.73
1340152;19AUG2008:00:00:00;26.48;0.00
1340301;03APR2004:00:00:00;4.05;0.00
1340399;01APR2013:00:00:00;29.30;0.00
1340577;01JAN2011:00:00:00;7.68;0.00
1340873;03APR2004:00:00:00;11.67;0.00
1340904;01JAN2011:00:00:00;2.92;0.00
1341246;01SEP2010:00:00:00;2.03;0.00
1341298;01JAN2011:00:00:00;5.10;0.00
1341370;03APR2004:00:00:00;13.73;0.00
1341743;01JAN2011:00:00:00;10.50;0.00
1342062;08SEP2003:00:00:00;15.24;0.00
1342174;01APR2013:00:00:00;52.37;52.37
1342234;08SEP2003:00:00:00;4.53;0.00
1342240;01APR2013:00:00:00;68.60;0.00
1342731;01SEP2010:00:00:00;3.84;0.00
1342783;08SEP2003:00:00:00;1.49;0.00
1342926;01APR2013:00:00:00;27.08;27.08
1342984;08SEP2003:00:00:00;6.46;0.00
1343788;01APR2013:00:00:00;21.73;21.73
1344061;03APR2004:00:00:00;23.94;0.00
1344428;01APR2013:00:00:00;13.81;13.81
1344434;01APR2013:00:00:00;78.08;78.08
1344612;08SEP2003:00:00:00;11.74;0.00
1344629;03APR2004:00:00:00;6.77;0.00
1344842;08OCT2013:00:00:00;26.66;26.66
1344859;01APR2013:00:00:00;65.33;65.33
1345037;01APR2013:00:00:00;3.93;3.93
1345362;03APR2004:00:00:00;17.20;0.00
1345557;04MAR2013:00:00:00;28.62;28.62
1345830;01APR2013:00:00:00;119.22;119.22
1345971;03APR2004:00:00:00;9.78;0.00
1346002;01APR2013:00:00:00;31.80;31.80
1346143;03APR2004:00:00:00;23.35;0.00
1346597;01APR2013:00:00:00;83.43;83.43
1346628;01SEP2010:00:00:00;31.87;31.87
1347102;01APR2013:00:00:00;52.37;52.37
1347310;01APR2013:00:00:00;4.11;0.00
1347361;27NOV2007:00:00:00;33.02;33.02
1347533;01SEP2010:00:00:00;1.62;0.00
1347800;01SEP2010:00:00:00;13.55;0.00
1347823;01APR2013:00:00:00;119.22;119.22
1347830;08OCT2013:00:00:00;7.38;7.38
1347875;01APR2013:00:00:00;58.80;58.80
1348550;01APR2013:00:00:00;26.66;26.66
1348900;01FEB2006:00:00:00;68.60;0.00
1348998;01APR2013:00:00:00;4.85;4.85
1349029;01SEP2010:00:00:00;2.43;0.00
1349058;21JAN2013:00:00:00;16.25;0.00
1349147;03APR2004:00:00:00;12.90;0.00
1349176;01SEP2010:00:00:00;0.36;0.00
1349348;01SEP2010:00:00:00;46.65;46.65
1349414;03APR2004:00:00:00;10.01;0.00
1349466;02JAN2012:00:00:00;7.46;7.46
1350305;08SEP2003:00:00:00;1.27;0.00
1350564;08JUL2013:00:00:00;25.35;25.35
1350653;01APR2013:00:00:00;17.15;17.15
1350682;01SEP2010:00:00:00;2.30;0.00
1350802;01SEP2010:00:00:00;4.31;0.00
1351109;01APR2013:00:00:00;14.95;0.00
1351173;19AUG2008:00:00:00;14.22;0.00
1351256;01JAN2011:00:00:00;9.60;0.00
1351374;01APR2013:00:00:00;3.99;3.99
1351463;04MAR2013:00:00:00;2.67;2.67
1351598;27NOV2007:00:00:00;44.02;44.02
1351871;01APR2013:00:00:00;27.08;27.08
1352132;02JAN2012:00:00:00;5.40;5.40
1352267;01SEP2010:00:00:00;4.89;0.00
1352511;27NOV2007:00:00:00;55.03;55.03
1352712;03APR2004:00:00:00;9.21;0.00
1352988;01SEP2010:00:00:00;4.86;0.00
1353485;04MAR2013:00:00:00;9.46;9.46
1353752;01JAN2011:00:00:00;9.60;0.00
1353864;01APR2013:00:00:00;91.47;0.00
1353870;01APR2013:00:00:00;60.98;0.00
1354355;01APR2013:00:00:00;103.79;103.79
1354591;01SEP2010:00:00:00;1.02;0.00
1355165;08OCT2013:00:00:00;119.22;119.22
1355604;01APR2013:00:00:00;27.75;27.75
1355685;01JAN2011:00:00:00;1.87;0.00
1355857;03APR2004:00:00:00;8.15;0.00
1356070;01SEP2010:00:00:00;2.43;0.00
1356390;01JAN2011:00:00:00;5.22;0.00
1356408;01APR2013:00:00:00;58.15;58.15
1356443;01SEP2010:00:00:00;1.52;0.00
1357833;08OCT2013:00:00:00;3.99;3.99
1358063;08OCT2013:00:00:00;25.84;25.84
1358324;08JUL2013:00:00:00;7.05;7.05
1358330;03APR2004:00:00:00;22.60;0.00
1358703;01JAN2011:00:00:00;5.55;0.00
1359045;01SEP2010:00:00:00;18.58;18.58
1360350;01APR2013:00:00:00;10.52;10.52
1360953;01SEP2010:00:00:00;7.45;0.00
1361154;01SEP2010:00:00:00;1.22;0.00
1361473;01JAN2011:00:00:00;1.44;0.00
1361480;03APR2004:00:00:00;9.69;0.00
1361728;01SEP2010:00:00:00;0.32;0.00
1361800;08OCT2013:00:00:00;78.08;78.08
1361898;01SEP2010:00:00:00;2.42;0.00
1362142;01SEP2010:00:00:00;2.48;0.00
1362188;01APR2013:00:00:00;50.52;50.52
1363035;01SEP2010:00:00:00;1.66;0.00
1364129;01JAN2011:00:00:00;22.30;0.00
1364520;01SEP2010:00:00:00;5.82;0.00
1365146;03APR2004:00:00:00;15.70;0.00
1365264;01APR2013:00:00:00;6.48;0.00
1365465;01APR2013:00:00:00;9.18;9.18
1365488;08OCT2013:00:00:00;42.30;42.30
1365880;01SEP2010:00:00:00;0.97;0.00
1366074;01APR2013:00:00:00;2.56;2.56
1366105;03APR2004:00:00:00;6.84;0.00
1366128;01APR2013:00:00:00;17.15;17.15
1366921;01APR2014:00:00:00;6.97;6.97
1366980;01APR2013:00:00:00;42.30;42.30
1366996;03APR2004:00:00:00;5.49;0.00
1367197;01SEP2010:00:00:00;1.07;0.00
1367292;27NOV2007:00:00:00;6.88;6.88
1367560;01SEP2010:00:00:00;0.75;0.00
1367837;01SEP2010:00:00:00;2.63;0.00
1367961;21JAN2013:00:00:00;20.59;0.00
1368015;01APR2013:00:00:00;2.36;0.00
1368587;03APR2004:00:00:00;8.10;0.00
1368601;27NOV2007:00:00:00;88.06;88.06
1368877;01SEP2010:00:00:00;9.65;9.65
1368908;16NOV2011:00:00:00;9.44;9.44
1369078;01APR2013:00:00:00;7.93;7.93
1369227;01SEP2010:00:00:00;2.93;2.93
1369322;01APR2013:00:00:00;9.10;9.10
1370124;16JAN2012:00:00:00;43.07;43.07
1370213;01SEP2010:00:00:00;6.36;0.00
1370220;01APR2013:00:00:00;50.52;50.52
1370673;16NOV2011:00:00:00;15.74;15.74
1370934;03APR2004:00:00:00;9.90;0.00
1371000;01SEP2010:00:00:00;3.27;0.00
1371030;01SEP2010:00:00:00;1.34;0.00
1371106;01APR2013:00:00:00;83.43;83.43
1371253;01APR2013:00:00:00;106.54;106.54
1371276;01SEP2010:00:00:00;3.48;0.00
1371282;03APR2004:00:00:00;4.01;0.00
1371388;08OCT2013:00:00:00;31.80;31.80
1371508;01APR2013:00:00:00;7.68;0.00
1371974;01SEP2010:00:00:00;11.25;0.00
1372301;01APR2013:00:00:00;50.52;50.52
1372347;08SEP2003:00:00:00;30.49;0.00
1372413;27NOV2007:00:00:00;27.52;27.52
1372420;01APR2013:00:00:00;58.80;58.80
1372554;16JAN2012:00:00:00;28.81;28.81
1372689;03APR2004:00:00:00;18.90;0.00
1373507;01JAN2011:00:00:00;4.14;0.00
1373884;01SEP2010:00:00:00;4.97;0.00
1374004;01APR2013:00:00:00;3.32;0.00
1374872;03APR2004:00:00:00;22.61;0.00
1375050;01APR2013:00:00:00;68.60;0.00
1375140;01APR2013:00:00:00;11.62;0.00
1375216;03APR2004:00:00:00;12.00;0.00
1375564;02MAY2013:00:00:00;106.62;106.62
1375989;27NOV2007:00:00:00;3.44;3.44
1376204;27NOV2007:00:00:00;126.58;126.58
1376894;27NOV2007:00:00:00;17.34;17.34
1377540;03APR2004:00:00:00;22.55;0.00
1377860;01JAN2011:00:00:00;4.14;0.00
1377876;01SEP2010:00:00:00;0.73;0.00
1377988;03APR2004:00:00:00;8.24;0.00
1378019;01SEP2010:00:00:00;3.42;0.00
1378031;01SEP2010:00:00:00;1.85;0.00
1378410;21JAN2013:00:00:00;18.82;0.00
1378462;01SEP2010:00:00:00;1.07;0.00
1378858;03APR2004:00:00:00;16.20;0.00
1378870;01SEP2010:00:00:00;3.85;0.00
1379088;08OCT2013:00:00:00;41.06;41.06
1379177;27NOV2007:00:00:00;68.68;68.68
1379527;01APR2013:00:00:00;108.15;108.15
1380298;03APR2004:00:00:00;12.75;0.00
1380915;02JAN2012:00:00:00;10.35;10.35
1380950;01APR2013:00:00:00;2.93;2.93
1381100;03APR2004:00:00:00;27.00;0.00
1381286;25APR2014:00:00:00;22.45;0.00
1381487;08SEP2003:00:00:00;1.64;0.00
1381642;01APR2013:00:00:00;60.98;0.00
1382239;16JAN2012:00:00:00;53.00;53.00
1382541;01JAN2011:00:00:00;2.40;0.00
1382825;01APR2013:00:00:00;50.52;50.52
1382883;02JAN2012:00:00:00;10.35;10.35
1383010;01SEP2010:00:00:00;3.20;0.00
1383144;16NOV2011:00:00:00;20.05;20.05
1383380;27NOV2007:00:00:00;13.75;13.75
1383530;01SEP2010:00:00:00;0.59;0.00
1384451;03APR2004:00:00:00;16.15;0.00
1384847;01SEP2010:00:00:00;11.03;0.00
1384899;01JAN2011:00:00:00;5.55;0.00
1384988;01APR2013:00:00:00;78.08;78.08
1385025;03APR2004:00:00:00;6.68;0.00
1385321;01APR2013:00:00:00;68.60;0.00
1385500;16JAN2012:00:00:00;68.55;68.55
1385663;01SEP2010:00:00:00;0.41;0.00
1385723;16JAN2012:00:00:00;28.81;28.81
1386042;01APR2013:00:00:00;36.59;0.00
1386473;01APR2013:00:00:00;40.20;40.20
1387113;01APR2013:00:00:00;7.38;7.38
1387188;01APR2013:00:00:00;65.33;65.33
1387202;21JAN2013:00:00:00;21.51;0.00
1387426;03APR2004:00:00:00;3.30;0.00
1387490;01JAN2011:00:00:00;6.96;0.00
1387633;01APR2013:00:00:00;81.18;81.18
1388242;03APR2004:00:00:00;6.45;0.00
1388590;01APR2013:00:00:00;15.24;0.00
1388680;01SEP2010:00:00:00;4.77;0.00
1389052;03APR2004:00:00:00;3.89;0.00
1389106;08SEP2003:00:00:00;8.23;0.00
1389307;03APR2004:00:00:00;3.14;0.00
1389603;01SEP2010:00:00:00;1.05;0.00
1390055;08OCT2013:00:00:00;58.80;58.80
1390227;16JAN2012:00:00:00;18.23;18.23
1390530;01APR2013:00:00:00;83.43;83.43
1390977;21JAN2013:00:00:00;18.61;0.00
1391758;01SEP2010:00:00:00;1.39;0.00
1392108;01SEP2010:00:00:00;0.86;0.00
1392798;01SEP2010:00:00:00;2.87;0.00
1393160;01APR2013:00:00:00;42.30;42.30
1393295;08OCT2013:00:00:00;50.52;50.52
1393639;08SEP2003:00:00:00;5.87;0.00
1393987;03APR2004:00:00:00;9.42;0.00
1394159;01SEP2010:00:00:00;2.46;0.00
1394202;03APR2004:00:00:00;15.05;0.00
1394509;01SEP2010:00:00:00;0.44;0.00
1394521;01APR2013:00:00:00;53.85;53.85
1395147;03APR2004:00:00:00;4.51;0.00
1395259;01APR2013:00:00:00;41.06;41.06
1395420;01SEP2010:00:00:00;10.52;10.52
1395437;03APR2004:00:00:00;13.82;0.00
1395816;01SEP2010:00:00:00;0.73;0.00
1395839;03APR2004:00:00:00;11.41;0.00
1395868;01APR2013:00:00:00;7.89;0.00
1396218;01JAN2011:00:00:00;3.78;0.00
1396632;01APR2013:00:00:00;17.15;17.15
1396939;01APR2013:00:00:00;13.50;0.00
1397376;01SEP2010:00:00:00;3.40;0.00
1397620;03APR2004:00:00:00;2.55;0.00
1397749;01APR2013:00:00:00;2.20;0.00
1397790;01APR2014:00:00:00;23.40;23.40
1397896;03APR2004:00:00:00;5.40;0.00
1397940;03APR2004:00:00:00;8.00;0.00
1398163;01APR2013:00:00:00;21.73;21.73
1398281;01APR2013:00:00:00;21.05;21.05
1398499;03APR2004:00:00:00;18.04;0.00
1398996;01APR2013:00:00:00;53.00;53.00
1399180;03APR2004:00:00:00;13.62;0.00
1399470;27NOV2007:00:00:00;22.01;22.01
1399518;01APR2013:00:00:00;42.30;42.30
1399694;16JAN2012:00:00:00;18.23;18.23
1399895;01APR2013:00:00:00;78.08;78.08
1413922;21AUG2012:00:00:00;55.00;55.00
1423850;21AUG2012:00:00:00;53.82;53.82
1424647;25MAY2011:00:00:00;71.76;71.76
1447499;21AUG2012:00:00:00;62.19;62.19
1449860;25MAY2011:00:00:00;215.28;215.28
1451390;25MAY2011:00:00:00;777.40;777.40
1461950;25MAY2011:00:00:00;562.12;562.12
2101107;21AUG2012:00:00:00;71.65;0.00
2102986;01AUG2009:00:00:00;55.33;0.00
2103661;01AUG2009:00:00:00;16.48;0.00
2104525;01AUG2009:00:00:00;30.86;0.00
2104637;01AUG2009:00:00:00;79.20;0.00
2105938;01AUG2009:00:00:00;15.71;0.00
2106719;01AUG2009:00:00:00;24.89;0.00
2107972;01AUG2009:00:00:00;27.44;0.00
2109238;23DEC2009:00:00:00;71.65;0.00
2109534;01AUG2009:00:00:00;18.43;0.00
2112217;23DEC2009:00:00:00;71.65;0.00
2112269;01AUG2009:00:00:00;83.33;0.00
2113174;01AUG2009:00:00:00;12.13;0.00
2116741;01AUG2009:00:00:00;58.32;0.00
2117048;22OCT2012:00:00:00;71.65;0.00
2117500;01AUG2009:00:00:00;47.47;0.00
2118823;01AUG2009:00:00:00;9.25;0.00
2120725;01AUG2009:00:00:00;18.68;0.00
2120790;01AUG2009:00:00:00;3.27;0.00
2121831;01AUG2009:00:00:00;71.65;0.00
2122121;01AUG2009:00:00:00;14.02;0.00
2122138;08AUG2013:00:00:00;76.22;400.00
2122316;21AUG2012:00:00:00;71.65;0.00
2122658;01AUG2009:00:00:00;62.33;0.00
2122776;01AUG2009:00:00:00;30.00;0.00
2122983;21AUG2012:00:00:00;71.65;0.00
2123712;01AUG2009:00:00:00;20.47;0.00
2124338;01AUG2009:00:00:00;57.23;0.00
2124657;01AUG2009:00:00:00;36.32;0.00
2126751;01AUG2009:00:00:00;7.64;0.00
