PHA_PRS_IDE;PHA_ATC_CLA;GRP_GRP_COD;TEC_COL
3614079;J01;Ant;0
3614085;D01;;0
3614091;D01;;0
3614116;D01;;0
3559943;J01;Ant;0
3559972;INC;;0
3560001;N02;;0
3560136;N03;;0
3560142;J01;Ant;0
3560165;N03;;0
3570956;C09;;0
3570979;C09;;0
3570991;C09;;0
3571051;C09;;0
3571111;C09;;0
3571140;C09;;0
3571186;C09;;0
3571200;B01;;0
3571223;C01;;0
3571252;C01;;0
3571306;N02;;0
3571387;N02;;0
3571424;N02;;0
3571453;C05;;0
3571476;C05;;0
3571499;M01;;0
3571513;M01;;0
3571654;J01;Ant;0
3571677;J01;Ant;0
3571720;J01;Ant;0
3571849;A01;;0
3572151;R05;;0
3572458;C01;;0
3572642;V03;;0
3572659;V03;;0
3572872;H01;;0
3572889;H01;;0
3572895;H01;;0
3573067;M03;;0
3573096;C01;;0
3573104;C01;;0
3573110;C01;;0
3573127;C01;;0
3573156;C01;;0
3573162;C01;;0
3573185;C01;;0
3573268;N06;;0
3573280;J01;Ant;0
3573305;J01;Ant;0
3573311;C01;;0
3531583;C07;;0
3531614;C07;;0
3531637;C07;;0
3531790;V08;;0
3531809;V08;;0
3531815;V08;;0
3628118;A02;;0
3628124;A02;;0
3628153;A02;;0
3628182;A02;;0
3628236;A02;;0
3628443;A02;;0
3628466;A02;;0
3628489;J01;Ant;0
3628495;J01;Ant;0
3628503;J01;Ant;0
3628526;J01;Ant;0
3628532;J01;Ant;0
3628555;R05;;0
3628561;C10;Sta;0
3628621;A02;;0
3628644;N05;;0
3628704;A02;;0
3628710;A02;;0
3628727;A02;;0
3628779;A02;;0
3628785;A02;;0
3628791;A02;;0
3628851;A02;;0
3628868;A02;;0
3628874;A02;;0
3628928;N02;;0
3537781;J01;Ant;0
3537798;J01;Ant;0
3537806;J01;Ant;0
3537858;M04;;0
3537864;M04;;0
3537870;M04;;0
3537901;A02;;0
3537976;S01;;0
3537999;S01;;0
3538007;S01;;0
3538036;S01;;0
3538042;N05;;0
3538349;C01;;0
3538361;C01;;0
3538378;C04;;0
3538562;C04;;0
3538622;C07;;0
3538639;C08;;0
3538651;J05;;0
3538680;J05;;0
3538763;L02;;0
3538786;M01;;0
3538869;M01;;0
3538898;N05;Psy;0
3538912;N05;Psy;0
3538958;C08;;0
3538970;C08;;0
3531821;V08;;0
3531838;V08;;0
3531844;V08;;0
3531850;V08;;0
3531867;V08;;0
3531873;V08;;0
3531896;V08;;0
3532163;R05;;0
3532186;R05;;0
3532298;N02;;0
3532341;A10;;0
3532401;A06;;0
3532447;A10;;0
3532453;A10;;0
3532482;A10;;0
3532499;A10;;0
3532536;A10;;0
3532542;A10;;0
3532559;J01;Ant;0
3532565;A10;;0
3532571;A10;;0
3532588;N06;;0
3532648;A10;;0
3532654;A10;;0
3532660;A10;;0
3532677;A10;;0
3532708;M01;;0
3532772;N06;;0
3532795;A07;;0
3532803;A07;;0
3532826;A07;;0
3532849;A07;;0
3532878;A03;;0
3532921;A03;;0
3533010;D08;;0
3480526;B01;;0
3480638;S01;;0
3480650;C05;;0
3480816;N02;;0
3480911;N02;;0
3480940;N02;;0
3480986;N02;;0
3481017;N02;;0
3481069;A01;;0
3481402;C09;;0
3481715;C07;;0
3481810;C08;;0
3481833;G04;;0
3481885;C03;;0
3481945;J01;Ant;0
3482092;INC;;0
3482235;J07;;0
3484607;N05;Psy;0
3484613;N05;Psy;0
3484702;A02;;0
3484719;A02;;0
3484731;D01;;0
3484748;C03;;0
3484814;C08;;0
3484843;G03;;0
3484895;A10;;0
3484961;C03;;0
3485009;N02;;0
3485015;N02;;0
3485096;A02;;0
3485110;A02;;0
3485127;A02;;0
3497627;N02;;0
3497633;N02;;0
3497679;C04;;0
3497946;A07;;0
3497952;A03;;0
3497975;N07;;0
3497998;A07;;0
3498006;A07;;0
3498029;A10;;0
3498035;A10;;0
3498213;B03;;0
3498383;B03;;0
3498414;B03;;0
3498437;B03;;0
3498443;B03;;0
3498472;B03;;0
3498495;B03;;0
3498503;C04;;0
3498555;A07;;0
3498584;A02;;0
3498590;J01;Ant;0
3498638;J01;Ant;0
3498667;J01;Ant;0
3498673;J01;Ant;0
3498696;J01;Ant;0
3498733;J01;Ant;0
3498756;J01;Ant;0
3498762;J01;Ant;0
3498779;J01;Ant;0
3498816;J01;Ant;0
3498880;M01;;0
3498934;M01;;0
3499000;N02;;0
3499129;N02;;0
3499230;N02;;0
3499833;N02;;0
3499879;N02;;0
3499916;N02;;0
3499945;N02;;0
3500157;C05;;0
3500186;D01;;0
3500252;A12;;0
3500281;B03;;0
3500306;B03;;0
3464869;C08;;0
3465018;M01;;0
3465219;L03;;0
3465231;L03;;0
3465314;L03;;0
3465366;INC;;0
3465372;N06;;0
3465389;R03;;0
3465403;N02;;0
3465432;N02;;0
3465455;N02;;0
3465478;N02;;0
3465515;A07;;0
3465567;N06;;0
3465633;N06;;0
3465857;N05;Psy;0
3465946;C04;;0
3465952;C04;;0
3465969;C04;;0
3614122;D01;;0
3614139;N02;;0
3614145;C07;;0
3614151;C04;;0
3614168;C04;;0
3614174;N05;Psy;0
3614197;C07;;0
3614205;C07;;0
3614211;M01;;0
3614228;R05;;0
3614234;M04;;0
3614240;M04;;0
3622699;C10;;0
3622707;C10;;0
3623115;M05;;0
3623138;N06;;0
3623150;N06;;0
3623173;N06;;0
3623210;C09;;0
3623262;C09;;0
3623316;C09;;0
3623463;A02;;0
3623517;A03;;0
3623552;A03;;0
3623581;A03;;0
3623641;A03;;0
3623670;A03;;0
3623701;A03;;0
3546923;V08;;0
3546946;V08;;0
3546952;V08;;0
3546969;V08;;0
3546981;S01;;0
3546998;S01;;0
3547029;B05;;0
3547058;B05;;0
3547087;B05;;0
3547124;B05;;0
3547176;B05;;0
3547331;H01;;0
3547354;R03;;0
3547638;R05;;0
3547644;R05;;0
3547650;A12;;0
3547704;R05;;0
3547727;C10;;0
3547733;C10;;0
3547779;J01;Ant;0
3547791;C08;;0
3547822;A10;;0
3646872;B01;;0
3646889;B01;;0
3646895;B01;;0
3646903;B01;;0
3646926;B01;;0
3646932;B01;;0
3646949;B01;;0
3647222;C09;;0
3647245;N06;;0
3647363;C10;Sta;0
3647564;J01;Ant;0
3647570;J01;Ant;0
3647593;M01;;0
3647618;L02;;0
3647624;L02;;0
3647630;J01;Ant;0
3647647;J01;Ant;0
3647676;C03;;0
3647699;C03;;0
3647713;N06;;0
3647736;C10;;0
3647742;A06;;0
3647759;A06;;0
3647794;C10;;0
3647854;C09;;0
3647877;C09;;0
3648173;H02;;0
3648351;A02;;0
3648368;A02;;0
3628940;N02;;0
3628963;N02;;0
3628992;N02;;0
3629000;A02;;0
3629017;A02;;0
3629023;A02;;0
3629046;A02;;0
3629052;A02;;0
3629069;A02;;0
3629075;A02;;0
3629081;A02;;0
3629098;A02;;0
3629158;A02;;0
3629164;A02;;0
3629170;A02;;0
3629388;R03;;0
3629402;R03;;0
3629454;C09;;0
3629508;C09;;0
3629543;C09;;0
3629885;N05;Psy;0
3629922;B05;;0
3629939;B05;;0
3629968;B05;;0
3629974;B05;;0
3630871;L04;;0
3578685;N02;;0
3578691;N02;;0
3578892;S01;;0
3578952;S01;;0
3579012;N03;;0
3579182;J01;Ant;0
3579207;J01;Ant;0
3579242;J01;Ant;0
3579265;J01;Ant;0
3579294;J01;Ant;0
3579302;J01;Ant;0
3579319;N02;;0
3579414;C07;;0
3579437;C07;;0
3579466;C07;;0
3579489;C07;;0
3579590;L02;;0
3579963;C01;;0
3580162;A10;;0
3580280;A10;;0
3580498;G03;;0
3655339;J01;Ant;0
3655374;J01;Ant;0
3655428;J01;Ant;0
3655463;J01;Ant;0
3655718;N02;;0
3655807;N05;;0
3656014;G03;;0
3656066;N06;;0
3656072;A10;;0
3656095;A10;;0
3656126;N05;;0
3656184;G03;;0
3656221;J01;Ant;0
3656238;J01;Ant;0
3656244;B01;;0
3656250;J01;Ant;0
3656273;J01;Ant;0
3656296;J01;Ant;0
3656327;J01;Ant;0
3656333;J01;Ant;0
3656379;A11;;0
3656445;R06;;0
3656712;J01;Ant;0
3656729;J01;Ant;0
3656758;C07;;0
3656764;C07;;0
3656793;A07;;0
3656824;D01;;0
3611299;J01;Ant;0
3611307;J01;Ant;0
3482376;A01;;0
3482407;G03;;0
3482459;D06;;0
3482583;R06;;0
3482666;R06;;0
3482689;C09;;0
3482695;C09;;0
3482726;G03;;0
3482761;N02;;0
3482784;N02;;0
3482809;N02;;0
3482815;J01;Ant;0
3482896;A07;;0
3482904;M01;;0
3482910;M01;;0
3482979;INC;;0
3483016;INC;;0
3483022;B02;;0
3483051;N03;;0
3483068;N03;;0
3483074;N03;;0
3483111;J05;;0
3483128;J05;;0
3483192;J01;Ant;0
3483252;N05;Psy;0
3483335;N06;;0
3483513;G04;;0
3483565;S01;;0
3447919;C09;;0
3447948;C09;;0
3447977;C09;;0
3448089;R05;;0
3448095;S01;;0
3448356;N03;;0
3448362;N06;;0
3448379;N06;;0
3448385;N06;;0
3448391;N06;;0
3448474;J01;Ant;0
3448497;J01;Ant;0
3448511;J01;Ant;0
3448824;J01;Ant;0
3449025;B05;;0
3449640;B05;;0
3449746;B05;;0
3449812;B05;;0
3449976;N02;;0
3449982;S01;;0
3450063;M01;;0
3450100;A03;;0
3450117;A03;;0
3450123;L01;;0
3450175;N04;;0
3450212;J01;Ant;0
3450293;J05;;0
3450324;J05;;0
3450353;J01;Ant;0
3450376;J01;Ant;0
3450399;J01;Ant;0
3450465;J01;Ant;0
3450488;J01;Ant;0
3450502;J01;Ant;0
3450531;N06;;0
3450620;A02;;0
3450703;C09;;0
3450732;C09;;0
3450778;N02;;0
3450985;M05;;0
3452122;N07;;0
3452139;C03;;0
3452286;J01;Ant;0
3452292;J01;Ant;0
3453311;S01;;0
3453357;INC;;0
3453481;R05;;0
3453593;N06;;0
3453819;N02;;0
3453972;L01;;0
3465975;C04;;0
3466006;A02;;0
3466035;M01;;0
3466271;J05;;0
3466489;L03;;0
3466495;L03;;0
3466503;L03;;0
3466532;M04;;0
3466555;A10;;0
3466578;A10;;0
3466590;A10;;0
3466609;A10;;0
3466644;G03;;0
3466650;G03;;0
3466667;G03;;0
3466779;R03;;0
3466816;R03;;0
3466845;R03;;0
3466874;R03;;0
3466905;R03;;0
3466963;C09;;0
3466986;C09;;0
3466992;C09;;0
3467000;C09;;0
3467017;C09;;0
3467023;C09;;0
3467052;C03;;0
3467135;M01;;0
3467164;M01;;0
3467170;M01;;0
3467187;M01;;0
3467224;M01;;0
3467253;A07;;0
3467307;C03;;0
3416882;M01;;0
3416899;M01;;0
3416907;M01;;0
3416913;M01;;0
3416971;C07;;0
3417019;N02;;0
3417031;C01;;0
3417048;C10;;0
3417054;C10;;0
3417083;J05;;0
3417143;S01;;0
3417166;S01;;0
3417172;J01;Ant;0
3417189;A13;;0
3417338;C08;;0
3417344;C08;;0
3417373;J01;Ant;0
3417396;N05;Psy;0
3417404;N05;Psy;0
3417433;C08;;0
3417516;N07;;0
3417522;S01;;0
3417605;N02;;0
3417628;G04;;0
3417700;R06;;0
3417723;R06;;0
3417798;C03;;0
3417812;R01;;0
3347313;C09;;0
3347336;C09;;0
3347342;C09;;0
3347359;C09;;0
3347365;G02;;0
3347371;N04;;0
3347388;N04;;0
3347520;C03;;0
3347537;C09;;0
3347543;C09;;0
3347626;C01;;0
3347649;A06;;0
3347951;C05;;0
3347968;C05;;0
3347974;S01;;0
3347980;S01;;0
3347997;N02;;0
3348005;N02;;0
3638861;A02;;0
3638884;N05;Psy;0
3638890;N05;Psy;0
3639116;C10;Sta;0
3639139;C10;Sta;0
3639234;N06;;0
3639317;N05;;0
3639352;N06;;0
3639464;N06;;0
3639470;N05;;0
3639501;A03;;0
3639553;A09;;0
3639642;A09;;0
3639665;A09;;0
3678553;C10;Sta;0
3678582;C10;Sta;0
3678636;C10;Sta;0
3678659;C10;Sta;0
3678808;D10;;0
3678843;D10;;0
3678955;D10;;0
3678978;D10;;0
3679096;A02;;0
3679570;C10;;0
3679593;M01;;0
3679601;J01;Ant;0
3679618;C04;;0
3679624;J01;Ant;0
3679630;J01;Ant;0
3679647;C09;;0
3679699;A02;;0
3679819;C10;Sta;0
3602900;A02;;0
3602946;A02;;0
3602981;A02;;0
3603029;A02;;0
3603087;J01;Ant;0
3603101;J01;Ant;0
3603182;S01;;0
3603199;J01;Ant;0
3603294;C01;;0
3603302;C07;;0
3603331;C07;;0
3603466;C05;;0
3603472;R06;;0
3603561;J01;Ant;0
3603578;J01;Ant;0
3603584;J01;Ant;0
3603590;J01;Ant;0
3603609;J01;Ant;0
3603638;C04;;0
3603667;C04;;0
3603696;C07;;0
3603710;C07;;0
3603733;G03;;0
3603756;D06;;0
3603905;A03;;0
3603911;L02;;0
3603928;C01;;0
3603934;N05;Psy;0
3603940;C08;;0
3603957;M01;;0
3603963;M01;;0
3603986;M01;;0
3603992;M04;;0
3604000;M04;;0
3604017;M04;;0
3604023;C07;;0
3604046;C03;;0
3604052;C03;;0
3604069;C08;;0
3604075;C08;;0
3604081;C08;;0
3604098;C10;;0
3604106;A10;;0
3604112;A10;;0
3604129;N02;;0
3648374;A02;;0
3648411;A02;;0
3648428;A02;;0
3648434;A02;;0
3648440;J01;Ant;0
3648463;N06;;0
3648517;N02;;0
3648523;N02;;0
3648569;J01;Ant;0
3648606;N06;;0
3648629;R06;;0
3648730;H02;;0
3649758;J01;Ant;0
3649793;A04;;0
3649994;N05;;0
3650017;A10;;0
3650069;A10;;0
3650075;A10;;0
3650112;A10;;0
3650158;A10;;0
3650187;A10;;0
3650230;A10;;0
3650282;A10;;0
3608570;N05;Psy;0
3608587;N05;Psy;0
3608742;H02;;0
3608759;H02;;0
3608765;H02;;0
3608771;H02;;0
3634946;N02;;0
3634952;J01;Ant;0
3634969;J01;Ant;0
3634981;A10;;0
3634998;A10;;0
3635070;A04;;0
3635118;A04;;0
3635182;R03;;0
3635325;B01;;0
3635615;A02;;0
3635621;A02;;0
3635644;A02;;0
3583338;A10;;0
3583344;L02;;0
3583396;A06;;0
3583479;N06;;0
3583491;N06;;0
3583516;N06;;0
3583597;C07;;0
3583611;C07;;0
3583634;C07;;0
3583657;C07;;0
3583686;C07;;0
3583700;C07;;0
3583806;A06;;0
3583858;A06;;0
3583901;A06;;0
3583947;INC;;0
3583976;INC;;0
3583999;INC;;0
3584013;INC;;0
3584042;J01;Ant;0
3584059;C01;;0
3584071;C01;;0
3584088;C01;;0
3584131;A10;;0
3584154;C01;;0
3584237;A02;;0
3584266;R03;;0
3584295;N05;Psy;0
3584303;N05;Psy;0
3584326;A10;;0
3584332;A10;;0
3584349;N02;;0
3584384;N02;;0
3584421;N02;;0
3584467;L02;;0
3584585;B03;;0
3584591;M01;;0
3584622;INC;;0
3611313;J01;Ant;0
3611336;C01;;0
3611342;C01;;0
3611359;C01;;0
3611365;C01;;0
3611371;R03;;0
3611388;R03;;0
3611394;R03;;0
3611402;R03;;0
3611419;R03;;0
3611425;C01;;0
3611431;N04;;0
3611448;N02;;0
3611454;N02;;0
3611460;G04;;0
3611508;N02;;0
3611514;N02;;0
3611520;A06;;0
3611537;M01;;0
3611543;M01;;0
3611566;M01;;0
3611572;L02;;0
3611589;A12;;0
3611595;A02;;0
3611603;A02;;0
3611626;C03;;0
3611632;C03;;0
3611649;C03;;0
3611655;R05;;0
3611661;R05;;0
3611678;A12;;0
3611684;R05;;0
3611690;R05;;0
3611709;R05;;0
3611715;S01;;0
3611721;S01;;0
3611738;H02;;0
3611744;A07;;0
3611750;A07;;0
3611767;J01;Ant;0
3611773;J01;Ant;0
3611796;J01;Ant;0
3611804;N06;;0
3611810;H01;;0
3611827;A10;;0
3611833;A10;;0
3611856;A10;;0
3611862;A10;;0
3611879;A10;;0
3543669;M05;;0
3543681;M01;;0
3543698;M01;;0
3543706;M01;;0
3543712;M01;;0
3543824;N02;;0
3543830;N02;;0
3543847;N02;;0
3543913;N05;;0
3543936;N05;;0
3543942;N05;;0
3544025;C01;;0
3544048;C10;;0
3544077;C10;;0
3544108;C08;;0
3544284;C03;;0
3544309;N02;;0
3544315;N05;Psy;0
3544344;A10;;0
3544427;N03;;0
3544491;A10;;0
3544516;N05;Psy;0
3544700;N05;Psy;0
3545131;L04;;0
3545148;M03;;0
3545384;J01;Ant;0
3545390;J01;Ant;0
3588554;A07;;0
3588608;M02;;0
3675402;N05;;0
3454084;C09;;0
3463663;N02;;0
3463686;N02;;0
3463858;N06;;0
3463870;N06;;0
3463887;J05;;0
3463893;J01;Ant;0
3463901;J05;;0
3463918;J05;;0
3463930;L02;;0
3463947;L02;;0
3463953;L02;;0
3464088;A07;;0
3464102;H02;;0
3464119;H02;;0
3464125;H02;;0
3464131;A07;;0
3464214;N02;;0
3464220;N02;;0
3464415;C01;;0
3464421;C04;;0
3464438;C04;;0
3464639;M03;;0
3464645;M03;;0
3464668;S01;;0
3464674;C03;;0
3464680;C03;;0
3464697;A07;;0
3464800;J06;;0
3429519;C01;;0
3429531;C01;;0
3429755;H05;;0
3429809;R05;;0
3430014;B01;;0
3430066;N02;;0
3430072;N02;;0
3430089;N02;;0
3430126;R01;;0
3430132;M01;;0
3430149;M01;;0
3430155;A04;;0
3430184;C05;;0
3430209;V08;;0
3430215;V08;;0
3430221;V08;;0
3430250;J01;Ant;0
3430267;J01;Ant;0
3430273;J01;Ant;0
3430296;J01;Ant;0
3430304;J01;Ant;0
3430333;A02;;0
3430356;A02;;0
3430362;L02;;0
3430379;L02;;0
3430391;A02;;0
3430416;A02;;0
3430439;INC;;0
3430497;S01;;0
3430528;S01;;0
3430540;C08;;0
3430623;INC;;0
3430675;C10;Sta;0
3430681;C10;Sta;0
3430698;C10;Sta;0
3430706;C01;;0
3430758;R06;;0
3430847;C04;;0
3430971;R05;;0
3430988;A07;;0
3431114;C09;;0
3431137;C09;;0
3431195;C09;;0
3431226;C09;;0
3431249;J01;Ant;0
3431255;J01;Ant;0
3431278;A07;;0
3431290;A07;;0
3431309;C08;;0
3431315;C08;;0
3348028;G02;;0
3348034;C05;;0
3348040;M01;;0
3348057;M01;;0
3348063;INC;;0
3348086;C08;;0
3348100;C08;;0
3348123;C08;;0
3348181;INC;;0
3348212;INC;;0
3348376;D10;;0
3348413;B01;;0
3348695;M01;;0
3348732;C04;;0
3348761;B01;;0
3348821;C05;;0
3348838;R06;;0
3348873;D01;;0
3348896;B01;;0
3348904;C01;;0
3349418;D01;;0
3349476;J01;Ant;0
3349482;J01;Ant;0
3349565;D01;;0
3349571;D01;;0
3349594;D01;;0
3349677;A07;;0
3349737;M01;;0
3478015;INC;;0
3478021;C05;;0
3478050;A01;;0
3478133;V08;;0
3478297;J01;Ant;0
3478328;C07;;0
3478386;C03;;0
3478400;A03;;0
3478446;N05;Psy;0
3478529;J01;Ant;0
3478541;J01;Ant;0
3478618;A07;;0
3479227;M01;;0
3479233;M01;;0
3479457;B01;;0
3479581;R05;;0
3479612;A07;;0
3479670;S01;;0
3479687;J01;Ant;0
3479701;J01;Ant;0
3479718;V03;;0
3479730;N05;Psy;0
3479807;A06;;0
3479836;R05;;0
3479871;J01;Ant;0
3479888;J01;Ant;0
3479894;J01;Ant;0
3480207;A03;;0
3480213;N02;;0
3480236;N02;;0
3480259;N05;Psy;0
3480354;R05;;0
3480383;C09;;0
3444476;M02;;0
3444602;B05;;0
3444619;B05;;0
3444625;B05;;0
3444683;B05;;0
3444708;B05;;0
3444714;B05;;0
3444909;N06;;0
3444950;N06;;0
3444973;C08;;0
3445085;J01;Ant;0
3445116;J01;Ant;0
3445151;C10;Sta;0
3445300;C10;Sta;0
3445398;N02;;0
3445412;N06;;0
3445518;A02;;0
3604135;C01;;0
3604141;N02;;0
3673840;M03;;0
3673857;N03;;0
3673863;N03;;0
3673886;N03;;0
3673917;C09;;0
3673923;C09;;0
3673946;C09;;0
3674176;C07;;0
3674182;C07;;0
3674199;D06;;0
3674207;N05;Psy;0
3674213;N05;Psy;0
3674236;R05;;0
3674242;N05;;0
3674259;N05;;0
3674265;J01;Ant;0
3674271;J01;Ant;0
3674288;C07;;0
3674294;C07;;0
3674319;M03;;0
3674325;N06;;0
3674331;N07;;0
3674348;N05;Psy;0
3674354;C04;;0
3674360;C04;;0
3674377;R05;;0
3674383;R05;;0
3674408;J01;Ant;0
3674414;J01;Ant;0
3674420;J01;Ant;0
3674437;J01;Ant;0
3674443;C07;;0
3623730;N05;;0
3623747;N06;;0
3623836;J01;Ant;0
3623842;J01;Ant;0
3623871;N06;;0
3623894;C07;;0
3623919;C07;;0
3623960;N05;;0
3623977;M04;;0
3624008;M04;;0
3624020;C10;;0
3624037;C10;;0
3624066;R03;;0
3624190;N02;;0
3624215;N02;;0
3624238;N02;;0
3624244;M05;;0
3624296;M05;;0
3624333;M05;;0
3624385;M05;;0
3624669;N02;;0
3624698;N02;;0
3624712;N02;;0
3624764;N02;;0
3624818;N02;;0
3624876;V08;;0
3624882;A03;;0
3624899;A03;;0
3624913;N05;;0
3624936;N05;;0
3624942;N05;;0
3625137;M01;;0
3625373;N01;;0
3625396;N01;;0
3625404;N01;;0
3625410;N01;;0
3625775;J01;Ant;0
3625781;J01;Ant;0
3626094;A06;;0
3626102;A06;;0
3626326;R03;;0
3626378;A03;;0
3626390;N05;Psy;0
3626409;C09;;0
3393023;L02;;0
3393052;J01;Ant;0
3393069;J01;Ant;0
3393075;J01;Ant;0
3393081;J01;Ant;0
3393098;J01;Ant;0
3393106;J01;Ant;0
3393112;M04;;0
3393193;J07;;0
3393201;J07;;0
3337013;P01;;0
3337071;P01;;0
3337148;R05;;0
3337154;R05;;0
3337295;INC;Ant;0
3337326;D07;;0
3337332;J01;Ant;0
3337421;N05;;0
3337438;N05;;0
3337585;M02;;0
3337622;A10;;0
3337639;A10;;0
3337645;A10;;0
3337651;A10;;0
3337668;A10;;0
3337674;A10;;0
3337705;M01;;0
3337711;M01;;0
3338107;J01;Ant;0
3338113;J01;Ant;0
3338136;A10;;0
3338142;A10;;0
3338159;A10;;0
3338165;A10;;0
3338171;A10;;0
3338188;A10;;0
3338194;N02;;0
3338231;A07;;0
3338254;A07;;0
3338283;D10;;0
3338308;D01;;0
3338461;M02;;0
3338490;M02;;0
3338550;J07;;0
3338685;D01;;0
3338722;J07;;0
3338811;N02;;0
3338917;B01;;0
3338952;J01;Ant;0
3339331;J01;Ant;0
3339377;J01;Ant;0
3339710;A02;;0
3339756;A02;;0
3617356;C10;;0
3617451;J01;Ant;0
3617468;J01;Ant;0
3617480;J01;Ant;0
3617534;N06;;0
3617586;C09;;0
3617592;C09;;0
3617675;R06;;0
3617698;R05;;0
3617706;D06;;0
3617712;D06;;0
3617758;A10;;0
3617770;A10;;0
3577119;J01;Ant;0
3577125;J01;Ant;0
3577131;J01;Ant;0
3577148;J01;Ant;0
3577177;J01;Ant;0
3577237;A10;;0
3577266;A10;;0
3577289;C07;;0
3577295;C07;;0
3577303;C07;;0
3577361;J01;Ant;0
3577409;J01;Ant;0
3489119;N05;Psy;0
3489131;N05;Psy;0
3489148;N05;Psy;0
3489160;A03;;0
3489177;A03;;0
3489183;A03;;0
3489214;C08;;0
3489243;A02;;0
3489266;A02;;0
3489272;A10;;0
3489289;A10;;0
3489303;N02;;0
3489415;M04;;0
3489438;M04;;0
3489450;M04;;0
3489473;C05;;0
3489527;C01;;0
3489579;C01;;0
3489591;C01;;0
3489645;C01;;0
3489705;A10;;0
3489711;H01;;0
3489728;H01;;0
3489734;H01;;0
3489740;H01;;0
3489757;R05;;0
3489941;N05;;0
3490269;L03;;0
3490275;L03;;0
3490281;A10;;0
3490298;A10;;0
3490370;A02;;0
3490387;A02;;0
3490418;A02;;0
3490594;J01;Ant;0
3490619;J01;Ant;0
3490631;J01;Ant;0
3490855;H03;;0
3490890;H03;;0
3490938;H03;;0
3491151;C05;;0
3541564;N06;;0
3541570;N06;;0
3541647;L04;;0
3541699;L04;;0
3541713;L04;;0
3541848;A10;;0
3541860;A10;;0
3542090;N02;;0
3542150;N02;;0
3542227;N02;;0
3542517;B05;;0
3542552;B05;;0
3542581;B05;;0
3542629;B05;;0
3542664;B05;;0
3542718;N05;;0
3542813;J01;Ant;0
3542865;B05;;0
3542871;B05;;0
3542931;S01;;0
3542948;N02;;0
3543497;S01;;0
3543511;G03;;0
3543528;G03;;0
3543534;J01;Ant;0
3543540;J01;Ant;0
3543557;J01;Ant;0
3543563;J01;Ant;0
3543623;M05;;0
3567629;H01;;0
3567664;A10;;0
3567813;B03;;0
3567836;B03;;0
3567842;B03;;0
3535718;N03;;0
3535724;N03;;0
3535730;N03;;0
3396530;J01;Ant;0
3396547;J01;Ant;0
3396553;J01;Ant;0
3396576;J01;Ant;0
3396582;J01;Ant;0
3396599;J01;Ant;0
3396607;J01;Ant;0
3396955;A12;;0
3397067;A02;;0
3397073;A02;;0
3397133;A02;;0
3397185;A02;;0
3397191;A02;;0
3397239;B01;;0
3397251;B01;;0
3397268;B01;;0
3397280;B01;;0
3397297;B01;;0
3341724;J01;Ant;0
3341730;J01;Ant;0
3341747;J01;Ant;0
3341753;J01;Ant;0
3341813;M01;;0
3341865;M01;;0
3341888;M01;;0
3341894;D01;;0
3341931;R01;;0
3341948;A02;;0
3341960;J01;Ant;0
3342008;J01;Ant;0
3342095;A12;;0
3342126;INC;;0
3342333;J01;Ant;0
3342362;D01;;0
3342379;N06;;0
3342385;N06;;0
3342468;M01;;0
3342669;S01;;0
3342698;INC;;0
3342758;C05;;0
3342959;S01;;0
3342965;J01;Ant;0
3342971;J01;Ant;0
3342988;J01;Ant;0
3342994;J01;Ant;0
3343002;J01;Ant;0
3343019;J01;Ant;0
3343054;L02;;0
3343120;C08;;0
3343143;C08;;0
3343172;C08;;0
3343195;C08;;0
3460400;C10;Sta;0
3460475;J01;Ant;0
3460481;J01;Ant;0
3460498;J01;Ant;0
3460512;J01;Ant;0
3460564;J05;;0
3460570;J05;;0
3460802;A07;;0
3460819;A07;;0
3460877;A12;;0
3460972;R03;;0
3461032;G03;;0
3461049;G03;;0
3461055;G03;;0
3461061;G03;;0
3461078;G03;;0
3461109;N05;;0
3461144;J05;;0
3461150;C09;;0
3461167;C09;;0
3461204;C09;;0
3461210;C09;;0
3485742;N05;Psy;0
3485759;N05;Psy;0
3626415;C09;;0
3626421;N02;;0
3626444;N05;;0
3626473;N05;;0
3626616;R06;;0
3626651;R05;;0
3626697;J01;Ant;0
3626705;J01;Ant;0
3626711;J01;Ant;0
3626728;J01;Ant;0
3626734;J01;Ant;0
3626763;C04;;0
3626786;C04;;0
3626792;M01;;0
3626846;N06;;0
3626881;A03;;0
3626970;G03;;0
3627024;A06;;0
3627030;A02;;0
3627047;A06;;0
3641432;L04;;0
3641490;L04;;0
3641521;N05;;0
3641544;L02;;0
3641550;C09;;0
3641573;C09;;0
3641633;M05;;0
3641656;M05;;0
3641739;J01;Ant;0
3641780;A03;;0
3641857;C10;;0
3641981;N06;;0
3642265;J01;Ant;0
3642302;J01;Ant;0
3642354;N03;;0
3608788;H02;;0
3608794;J01;Ant;0
3608802;J01;Ant;0
3608908;J01;Ant;0
3608914;J01;Ant;0
3608920;C10;;0
3608937;C02;;0
3608966;C02;;0
3608972;C02;;0
3608989;C09;;0
3609003;C09;;0
3609032;A02;;0
3609078;A02;;0
3609090;A02;;0
3609115;C09;;0
3609144;J01;Ant;0
3609150;J01;Ant;0
3609167;R05;;0
3609316;C02;;0
3609322;C02;;0
3609339;C02;;0
3609351;C02;;0
3609440;M02;;0
3609457;N05;;0
3609463;R05;;0
3609598;J01;Ant;0
3609606;M03;;0
3609865;N06;;0
3609948;N05;Psy;0
3609954;N05;Psy;0
3609960;N05;Psy;0
3609977;N05;Psy;0
