SEE_RSQ_NUM;SEE_BUR_NUM;SEE_CTN_NUM;ATV_COD_STR;SEE_RSQ_LIB;GRT_ACT_NUM;CTN_COD_FIN;GFI_COD_FIN;CTN_COD_CAL;GFC_NUM_CAL;TOP_TAR_IND;RSQ_BUR_IND;RSQ_BEN_IND;RSQ_DOC_IND;TAU_ECR_RDO;RSQ_CGL_IND;RSQ_ETT_IND;RSQ_SAL_IND;RSQ_EFF_IND;RSQ_HRE_IND;RSQ_COT_IND;RSQ_EFF_NGL;RSQ_BAT_IND;RSQ_EXC_IND;TEC_COL
950ZB;B;ZZ;X;;0;ZZ;0;ZZ;0;*;0;0;0;0;1;0;0;1;1;1;1;0;1;0
950ZB;N;ZZ;X;Personne occupee a des taches d'interet general;0;ZZ;0;ZZ;0;*;0;0;0;0;1;0;0;1;1;1;1;0;1;0
950ZC;B;ZZ;;;0;ZZ;0;ZZ;0;*;0;0;0;0;1;0;1;0;0;0;1;0;1;0
950ZC;N;ZZ;;Toute personne effectuant des travaux de courte durée pour le compte de particuliers : travaux de bureaux ou assimilables;0;ZZ;0;ZZ;0;*;0;0;0;0;1;0;1;0;0;0;1;0;1;0
950ZD;B;ZZ;X;;0;ZZ;0;ZZ;0;*;0;0;0;0;1;0;1;0;0;0;1;0;1;0
950ZD;N;ZZ;X;Toute personne effectuant des travaux de courte durée pour le compte de particuliers : travaux industriels (relevant généralement de professions du bâtiment);0;ZZ;0;ZZ;0;*;0;0;0;0;1;0;1;0;0;0;1;0;1;0
990ZA;B;ZZ;;;00;ZZ;000;ZZ;000;*;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
990ZA;N;HH;;Représentation diplomatique étrangère en France. Organismes internationaux. - Service des armées alliées;02;HH;004;HH;004;*;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
999ZA;B;ZZ;X;;0;ZZ;0;ZZ;0;*;0;0;0;0;1;0;0;0;0;0;1;0;1;0
999ZA;N;ZZ;X;Non affecte par ailleurs;0;ZZ;0;ZZ;0;*;0;0;0;0;1;0;0;0;0;0;1;0;1;0
IIIII;I;YY;;Valeur Inconnue;;;;;;;;;;;;;;;;;;;;1
NNNNN;X;YY;;Non Précisé;;;;;;;;;;;;;;;;;;;;0
XXXXX;X;XX;;Sans Objet;;;;;;;;;;;;;;;;;;;;2
751CC;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
751CC;N;II;X;Etablissements publics médico-sociaux des collectivités territoriales;01;II;014;II;014;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
751CD;B;ZZ;X;;00;ZZ;000;ZZ;000;;0;0;0;00000;0;0;1;1;1;0;0;0;0;0
751CD;N;II;X;Accueil à domicile à titre onéreux,d'enfants,de pers. âgées,d'adultes handicapés confiés par des organismes publics,des oeuvres,des étab. ou services de soins;02;II;015;II;015;;0;0;0;00000;0;0;1;1;1;0;0;0;0;0
751CE;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
751CE;N;II;X;Administration hospitalière (y compris ses établissements publics);01;II;014;II;014;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
913EJ;B;ZZ;X;;00;ZZ;000;ZZ;000;*;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
913EJ;N;HH;X;Activités des organisations consulaires et patronales ou profess-elles, religieuses ou politiques ou associatives non classées ou des syndicats de salariés;07;HH;014;HH;014;*;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
